client_id,first_name,last_name,date_of_birth,region_id,city_id,street_id,houseNr_id,clientType_id,discount
1069,pan,Nikodem,1963-02-28,13,13,1069,1069,1,25
1070,pani,Aniela,1979-11-28,14,14,1070,1070,1,20
1071,pani,Tola,1984-08-08,15,15,1071,1071,1,25
1072,Kazimierz,Mila,2000-02-04,0,0,1072,1072,1,10
1073,Rados³aw,Maciuszek,1989-08-21,1,1,1073,1073,1,40
1074,Albert,Krzyœków,2000-06-11,2,2,1074,1074,1,25
1075,Józef,Rudzik,1969-08-17,3,3,1075,1075,1,0
1076,pan,Gustaw,1958-07-31,4,4,1076,1076,1,25
1077,Ignacy,Jaje,1958-06-27,5,5,1077,1077,1,10
1078,Miko³aj,Pieszak,1972-04-10,6,6,1078,1078,1,5
1079,pan,Marcin,1998-06-24,7,7,1079,1079,1,40
1080,Kamila,Peciak,1988-03-29,8,8,1080,1080,1,5
1081,pan,Maksymilian,1958-03-06,9,9,1081,1081,1,20
1082,Norbert,Kobel,1989-12-18,10,10,1082,1082,1,15
1083,Marcel,Boguœ,2003-07-07,11,11,1083,1083,1,40
1084,Maksymilian,Litewka,1975-04-18,12,12,1084,1084,1,0
1085,pan,Mariusz,1983-04-06,13,13,1085,1085,1,25
1086,pan,Gabriel,1963-10-02,14,14,1086,1086,1,0
1087,Borys,Smyl,1967-12-05,15,15,1087,1087,1,20
1088,Adrianna,Wyrwa³,1991-06-23,0,0,1088,1088,1,30
1089,Tymoteusz,Baranowicz,1997-06-21,1,1,1089,1089,1,35
1090,Juliusz,Ciemiêga,1974-10-17,2,2,1090,1090,1,35
1091,Urszula,Dyczko,1974-09-29,3,3,1091,1091,1,0
1092,pani,Ewelina,1972-05-21,4,4,1092,1092,1,45
1093,Gustaw,Moskalik,1996-08-24,5,5,1093,1093,1,10
1094,pan,Iwo,1978-01-05,6,6,1094,1094,1,40
1095,Sebastian,Jessa,1995-11-22,7,7,1095,1095,1,45
1096,Mateusz,Zimoñ,1963-03-22,8,8,1096,1096,1,0
1097,Sara,Brodowicz,1976-09-30,9,9,1097,1097,1,35
1098,Oliwier,Kleinschmidt,1975-07-14,10,10,1098,1098,1,35
1099,Jeremi,¯urawik,1979-06-03,11,11,1099,1099,1,20
1100,pan,Jerzy,1989-07-09,12,12,1100,1100,1,20
1101,pan,Wiktor,1991-12-09,13,13,1101,1101,1,35
1102,pani,Dorota,2000-08-04,14,14,1102,1102,1,30
1103,Natasza,Prokopczuk,1962-07-07,15,15,1103,1103,1,40
1104,Leonard,DroŸdziel,1994-06-05,0,0,1104,1104,1,25
1105,pan,Mariusz,1986-02-01,1,1,1105,1105,1,30
1106,pan,Maurycy,2004-06-09,2,2,1106,1106,1,0
1107,Oliwier,Bidas,1972-02-15,3,3,1107,1107,1,35
1108,Dariusz,Henke,1997-07-29,4,4,1108,1108,1,35
1109,Lidia,Kulis,2000-09-14,5,5,1109,1109,1,15
1110,Igor,Weso³a,1992-05-25,6,6,1110,1110,1,35
1111,pan,Tomasz,1984-07-31,7,7,1111,1111,1,45
1112,pani,Anna,1970-01-25,8,8,1112,1112,1,25
1113,Lidia,Dara¿,1977-08-29,9,9,1113,1113,1,40
1114,Damian,Cimoch,1976-09-05,10,10,1114,1114,1,15
1115,Jacek,Olszowa,1993-03-06,11,11,1115,1115,1,30
1116,pani,Tola,2003-10-18,12,12,1116,1116,1,35
1117,Sandra,Herba,1973-09-17,13,13,1117,1117,1,0
1118,Adam,Buczko,1999-11-20,14,14,1118,1118,1,35
1119,Micha³,Kycia,1969-03-12,15,15,1119,1119,1,20
1120,Ewelina,P³ócienniczak,1992-03-18,0,0,1120,1120,1,10
1121,Albert,Garczarek,1970-05-29,1,1,1121,1121,1,40
1122,pani,Marika,1971-12-25,2,2,1122,1122,1,20
1123,pani,Aurelia,1966-08-08,3,3,1123,1123,1,5
1124,Anna,Maria,1994-04-02,4,4,1124,1124,1,10
1125,pan,Julian,1997-12-07,5,5,1125,1125,1,35
1126,Hubert,Drobik,1964-06-12,6,6,1126,1126,1,40
1127,Pawe³,Trojanowicz,1974-10-20,7,7,1127,1127,1,0
1128,Olga,Pazo³a,1977-08-09,8,8,1128,1128,1,20
1129,pan,Hubert,1991-02-13,9,9,1129,1129,1,0
1130,Artur,Kotala,1984-01-19,10,10,1130,1130,1,15
1131,Olga,Cieplucha,1963-12-05,11,11,1131,1131,1,10
1132,Józef,Nazimek,1976-01-12,12,12,1132,1132,1,0
1133,Tymoteusz,Cuch,1961-04-15,13,13,1133,1133,1,30
1134,Artur,Jakóbiak,2004-02-19,14,14,1134,1134,1,45
1135,Maks,Buksa,1966-07-03,15,15,1135,1135,1,0
1136,pan,Maksymilian,1968-09-18,0,0,1136,1136,1,5
1137,Marcin,Kluj,1990-04-02,1,1,1137,1137,1,10
1138,Marek,Marciñczyk,1958-01-20,2,2,1138,1138,1,45
1139,Olaf,Bakun,1981-06-28,3,3,1139,1139,1,40
1140,Bianka,Gronostaj,1959-02-25,4,4,1140,1140,1,10
1141,pani,Julianna,1984-10-12,5,5,1141,1141,1,15
1142,Rafa³,Damek,1976-12-01,6,6,1142,1142,1,25
1143,Cezary,Szyja,1999-03-24,7,7,1143,1143,1,5
1144,Aleksander,Fleszar,1983-07-03,8,8,1144,1144,1,5
1145,Kazimierz,Tekiela,1985-06-23,9,9,1145,1145,1,5
1146,pan,Norbert,1969-05-07,10,10,1146,1146,1,0
1147,pan,Ignacy,1973-01-23,11,11,1147,1147,1,45
1148,Robert,Steciuk,1972-11-11,12,12,1148,1148,1,40
1149,Janina,Witoñ,1974-06-30,13,13,1149,1149,1,45
1150,pan,Ignacy,1973-12-20,14,14,1150,1150,1,30
1151,Dominik,Bartoszczyk,1982-01-12,15,15,1151,1151,1,5
1152,Kaja,Duczek,1983-07-09,0,0,1152,1152,1,45
1153,Kornelia,Bancerz,1985-01-20,1,1,1153,1153,1,20
1154,Tadeusz,Matuszyk,1969-02-15,2,2,1154,1154,1,5
1155,Adrianna,Jaskó³a,1969-10-08,3,3,1155,1155,1,35
1156,Ada,Kryszkiewicz,1973-10-16,4,4,1156,1156,1,25
1157,Miko³aj,Tryc,1995-11-19,5,5,1157,1157,1,25
1158,pani,Kornelia,1981-04-11,6,6,1158,1158,1,15
1159,pan,£ukasz,1972-08-16,7,7,1159,1159,1,25
1160,pan,Igor,1969-07-06,8,8,1160,1160,1,25
1161,pan,Olaf,1999-04-15,9,9,1161,1161,1,30
1162,Adam,Majczyna,1980-04-24,10,10,1162,1162,1,15
1163,Patryk,Sprycha,1978-10-15,11,11,1163,1163,1,10
1164,pani,Marianna,1981-07-23,12,12,1164,1164,1,35
1165,Konrad,Job,1974-11-13,13,13,1165,1165,1,25
1166,Krystian,£adziak,1960-05-09,14,14,1166,1166,1,20
1167,Szymon,Kolek,1960-07-19,15,15,1167,1167,1,10
1168,Ró¿a,Jarkiewicz,1986-09-10,0,0,1168,1168,1,20
1169,Andrzej,Pik,1988-12-08,1,1,1169,1169,1,30
1170,pan,Iwo,1996-10-03,2,2,1170,1170,1,15
1171,Nela,Budych,1977-09-19,3,3,1171,1171,1,0
1172,pani,Janina,1988-07-13,4,4,1172,1172,1,0
1173,Julianna,Cukier,1980-12-17,5,5,1173,1173,1,15
1174,Wiktor,Plona,1982-07-28,6,6,1174,1174,1,20
1175,Tadeusz,Szwa³ek,1993-08-27,7,7,1175,1175,1,45
1176,pani,Ró¿a,1979-04-05,8,8,1176,1176,1,35
1177,pan,Kacper,1975-10-28,9,9,1177,1177,1,25
1178,Witold,Ciastek,1971-02-20,10,10,1178,1178,1,25
1179,Albert,Zaborek,1998-12-22,11,11,1179,1179,1,40
1180,Apolonia,Kojder,1992-12-09,12,12,1180,1180,1,5
1181,Adrianna,Fojt,1958-01-03,13,13,1181,1181,1,45
1182,Karol,Stwora,1982-08-08,14,14,1182,1182,1,25
1183,Tola,Ignatiuk,1971-05-30,15,15,1183,1183,1,25
1184,Anita,Ruszel,1986-04-18,0,0,1184,1184,1,10
1185,Jêdrzej,Ruszel,1975-08-10,1,1,1185,1185,1,30
1186,Ewelina,Myrcha,1960-08-08,2,2,1186,1186,1,10
1187,Igor,C¹ka³a,1983-09-02,3,3,1187,1187,1,10
1188,pan,Albert,1990-10-06,4,4,1188,1188,1,0
1189,Marcelina,Helak,1958-10-28,5,5,1189,1189,1,35
1190,Eliza,Michalkiewicz,1994-06-11,6,6,1190,1190,1,30
1191,Kornelia,Paw,2004-07-19,7,7,1191,1191,1,10
1192,Monika,Wojtalik,2004-07-04,8,8,1192,1192,1,35
1193,Damian,Bejma,1977-05-09,9,9,1193,1193,1,45
1194,Sonia,Uzar,1975-05-15,10,10,1194,1194,1,15
1195,Ignacy,Boruc,1963-04-16,11,11,1195,1195,1,25
1196,Aleksander,Kapera,1972-11-22,12,12,1196,1196,1,5
1197,Anita,Radziewicz,1996-10-30,13,13,1197,1197,1,30
1198,pani,Anastazja,1974-06-27,14,14,1198,1198,1,0
1199,pani,Bianka,1984-11-29,15,15,1199,1199,1,35
1200,Malwina,Gryga,1999-02-21,0,0,1200,1200,1,15
1201,Nicole,Helak,1978-08-15,1,1,1201,1201,1,35
1202,Tobiasz,Talaœka,1979-01-02,2,2,1202,1202,1,20
1203,Kacper,Polaszek,2001-12-06,3,3,1203,1203,1,30
1204,Gabriel,Lepka,1987-04-04,4,4,1204,1204,1,25
1205,Szymon,Hennig,2000-04-13,5,5,1205,1205,1,45
1206,Nela,W³odarz,1973-10-27,6,6,1206,1206,1,35
1207,Sebastian,M¹dro,1979-03-24,7,7,1207,1207,1,45
1208,Anastazja,Sza³ata,1991-10-01,8,8,1208,1208,1,35
1209,Nikodem,£uczka,1966-10-06,9,9,1209,1209,1,35
1210,Gustaw,Ograbek,1964-06-16,10,10,1210,1210,1,15
1211,pan,Ryszard,1992-12-23,11,11,1211,1211,1,10
1212,Eryk,Janczarek,1966-03-20,12,12,1212,1212,1,10
1213,pani,Kaja,1983-05-19,13,13,1213,1213,1,35
1214,Sylwia,Hass,1979-12-27,14,14,1214,1214,1,25
1215,Ernest,Buszta,1992-04-09,15,15,1215,1215,1,0
1216,El¿bieta,Pacho³ek,1960-02-27,0,0,1216,1216,1,25
1217,pan,B³a¿ej,1959-07-25,1,1,1217,1217,1,0
1218,Marcin,Pryk,1995-06-04,2,2,1218,1218,1,25
1219,pani,Julita,1982-09-21,3,3,1219,1219,1,20
1220,pani,Tola,1981-01-28,4,4,1220,1220,1,20
1221,Janina,Ziegler,1957-08-14,5,5,1221,1221,1,10
1222,pani,Kornelia,1960-02-05,6,6,1222,1222,1,5
1223,Krystian,John,1993-12-11,7,7,1223,1223,1,40
1224,Marcel,Antoñ,1968-03-12,8,8,1224,1224,1,0
1225,Robert,Dorobisz,1967-05-02,9,9,1225,1225,1,5
1226,pan,Adam,1977-03-25,10,10,1226,1226,1,0
1227,Szymon,Tylman,1996-02-14,11,11,1227,1227,1,35
1228,Hubert,Odrzywo³ek,2004-02-24,12,12,1228,1228,1,35
1229,Melania,Pakos,1972-11-08,13,13,1229,1229,1,25
1230,Igor,Pryszcz,1975-10-31,14,14,1230,1230,1,40
1231,Witold,Bacik,1968-10-25,15,15,1231,1231,1,25
1232,pani,Blanka,1962-03-12,0,0,1232,1232,1,40
1233,pani,Angelika,1997-02-09,1,1,1233,1233,1,0
1234,Karol,Dziadkiewicz,1985-03-01,2,2,1234,1234,1,10
1235,pani,Rozalia,1989-09-25,3,3,1235,1235,1,35
1236,Natan,Mielke,1965-09-04,4,4,1236,1236,1,5
1237,Rados³aw,Boruñ,1959-08-31,5,5,1237,1237,1,0
1238,Alex,Wójcikiewicz,1977-10-18,6,6,1238,1238,1,25
1239,B³a¿ej,K³ysz,2001-07-29,7,7,1239,1239,1,45
1240,pan,Ignacy,1992-12-14,8,8,1240,1240,1,5
1241,pani,Marika,1963-07-11,9,9,1241,1241,1,15
1242,Gabriel,Andruszko,1998-09-20,10,10,1242,1242,1,35
1243,Gaja,Nazarewicz,1986-12-11,11,11,1243,1243,1,40
1244,Maks,Sumera,1965-04-07,12,12,1244,1244,1,20
1245,Krystyna,Kolka,1958-04-02,13,13,1245,1245,1,10
1246,pan,Olaf,1984-12-09,14,14,1246,1246,1,0
1247,Marcel,Kowalówka,1985-02-17,15,15,1247,1247,1,30
1248,Tymon,Jêdruszczak,2004-06-05,0,0,1248,1248,1,15
1249,Karol,W¹sek,1977-03-23,1,1,1249,1249,1,5
1250,Maks,Oleszczak,1966-07-08,2,2,1250,1250,1,35
1251,Jêdrzej,Stroka,1985-06-19,3,3,1251,1251,1,15
1252,pan,Natan,1987-11-25,4,4,1252,1252,1,35
1253,Sandra,Wochnik,1969-09-10,5,5,1253,1253,1,25
1254,Konstanty,Szczerbiak,1969-01-02,6,6,1254,1254,1,40
1255,Jan,Balcewicz,1987-06-14,7,7,1255,1255,1,10
1256,Angelika,Lenc,1995-03-01,8,8,1256,1256,1,10
1257,Albert,Linka,1993-06-12,9,9,1257,1257,1,40
1258,pan,Stanis³aw,1987-05-26,10,10,1258,1258,1,5
1259,Albert,Prostak,2004-09-20,11,11,1259,1259,1,5
1260,Wojciech,Mandrysz,1958-05-23,12,12,1260,1260,1,35
1261,Jacek,Sobel,1957-05-26,13,13,1261,1261,1,0
1262,Pawe³,B¹bel,1973-11-05,14,14,1262,1262,1,10
1263,Jerzy,Kubów,2003-03-09,15,15,1263,1263,1,10
1264,Sonia,Koziarz,1967-11-21,0,0,1264,1264,1,10
1265,Alex,Kapcia,1972-06-28,1,1,1265,1265,1,20
1266,Dagmara,Szok,1986-04-18,2,2,1266,1266,1,30
1267,pani,Kalina,1978-12-09,3,3,1267,1267,1,10
1268,pani,Dagmara,1999-05-01,4,4,1268,1268,1,5
1269,Sara,Szklarek,2001-03-04,5,5,1269,1269,1,40
1270,Aurelia,Stebel,1992-10-13,6,6,1270,1270,1,40
1271,Justyna,Bartoœ,1971-11-16,7,7,1271,1271,1,40
1272,pan,Mariusz,1990-10-01,8,8,1272,1272,1,10
1273,Jerzy,Wê¿yk,1986-09-11,9,9,1273,1273,1,5
1274,Aurelia,Krauz,1967-06-22,10,10,1274,1274,1,15
1275,Micha³,Jarosik,1967-03-20,11,11,1275,1275,1,35
1276,Bianka,G³owiak,1992-03-08,12,12,1276,1276,1,10
1277,pani,Sonia,1995-10-31,13,13,1277,1277,1,45
1278,pan,Fabian,1990-05-10,14,14,1278,1278,1,20
1279,Liwia,Naro¿na,1976-08-01,15,15,1279,1279,1,45
1280,Leon,P³ocharczyk,1975-08-08,0,0,1280,1280,1,35
1281,Julita,Mikusek,1957-04-08,1,1,1281,1281,1,20
1282,Sebastian,Szulczyk,1967-07-27,2,2,1282,1282,1,40
1283,Ernest,Baster,1962-06-16,3,3,1283,1283,1,0
1284,Dominik,Owsiak,1987-07-05,4,4,1284,1284,1,25
1285,Rados³aw,Grzywnowicz,1977-03-17,5,5,1285,1285,1,20
1286,pan,Kamil,1985-10-28,6,6,1286,1286,1,40
1287,Bruno,Chachu³a,1976-10-09,7,7,1287,1287,1,35
1288,Dawid,Lelito,1962-10-26,8,8,1288,1288,1,0
1289,Bianka,Skupin,1967-04-27,9,9,1289,1289,1,10
1290,Wojciech,Wa³ek,1984-05-01,10,10,1290,1290,1,20
1291,Julita,Tryc,1994-08-06,11,11,1291,1291,1,30
1292,pani,Julita,1983-11-20,12,12,1292,1292,1,45
1293,Krystyna,Leszcz,2003-03-04,13,13,1293,1293,1,45
1294,Stefan,Fu³awka,1973-08-13,14,14,1294,1294,1,0
1295,Juliusz,Zagu³a,1971-07-15,15,15,1295,1295,1,15
1296,pan,Maksymilian,1978-09-17,0,0,1296,1296,1,15
1297,pani,Rozalia,1977-01-30,1,1,1297,1297,1,25
1298,pani,Lidia,1992-09-02,2,2,1298,1298,1,30
1299,pan,Oskar,1969-08-23,3,3,1299,1299,1,25
1300,Maurycy,Sza³as,1979-05-30,4,4,1300,1300,1,40
1301,Mariusz,Dykas,1981-12-03,5,5,1301,1301,1,15
1302,Fabian,Niesporek,1979-10-30,6,6,1302,1302,1,5
1303,Sara,Babij,1976-01-11,7,7,1303,1303,1,20
1304,pani,Julianna,1958-10-04,8,8,1304,1304,1,25
1305,Krzysztof,Drozdowicz,1998-05-25,9,9,1305,1305,1,30
1306,pan,Micha³,1978-10-13,10,10,1306,1306,1,20
1307,Eliza,Hallmann,1994-02-18,11,11,1307,1307,1,0
1308,Kamil,Jacak,1988-10-25,12,12,1308,1308,1,15
1309,Cyprian,Kuza,1993-03-10,13,13,1309,1309,1,15
1310,Olaf,Chaberek,1962-08-15,14,14,1310,1310,1,35
1311,Nela,Ciarka,1969-07-25,15,15,1311,1311,1,15
1312,Maciej,Tondera,1981-07-21,0,0,1312,1312,1,10
1313,Pawe³,Stoch,1989-04-23,1,1,1313,1313,1,0
1314,Robert,Lipok,1974-11-30,2,2,1314,1314,1,10
1315,Kornel,Guziak,1984-12-11,3,3,1315,1315,1,30
1316,Anita,Teodorowicz,2000-11-30,4,4,1316,1316,1,25
1317,Eliza,Ga³êza,2004-01-20,5,5,1317,1317,1,25
1318,Ada,Liss,1967-10-07,6,6,1318,1318,1,5
1319,pan,Krystian,1987-05-18,7,7,1319,1319,1,35
1320,Ksawery,Hudzik,2002-11-27,8,8,1320,1320,1,10
1321,Mi³osz,Bogusiewicz,1961-11-01,9,9,1321,1321,1,30
1322,Klara,Procek,1961-03-30,10,10,1322,1322,1,30
1323,Adrianna,Downar,1962-08-08,11,11,1323,1323,1,15
1324,Kamila,Piechna,2004-02-12,12,12,1324,1324,1,0
1325,Justyna,Œliz,1958-02-13,13,13,1325,1325,1,20
1326,Juliusz,Leszczuk,2001-04-26,14,14,1326,1326,1,15
1327,pani,Sara,1994-09-05,15,15,1327,1327,1,15
1328,Blanka,S³oñ,1963-07-24,0,0,1328,1328,1,40
1329,Ignacy,Brzykcy,2000-06-23,1,1,1329,1329,1,40
1330,Marika,Oœliz³o,2002-03-14,2,2,1330,1330,1,20
1331,Sylwia,Markiel,1990-07-14,3,3,1331,1331,1,30
1332,Sandra,Wac³awczyk,1998-09-19,4,4,1332,1332,1,35
1333,pan,Tadeusz,1976-03-18,5,5,1333,1333,1,40
1334,Stefan,Marosz,1974-05-17,6,6,1334,1334,1,10
1335,pan,Piotr,1988-10-25,7,7,1335,1335,1,0
1336,Hubert,Handzel,1972-09-02,8,8,1336,1336,1,10
1337,Kaja,Bork,1969-09-04,9,9,1337,1337,1,5
1338,pan,Natan,1983-06-11,10,10,1338,1338,1,10
1339,Julianna,Bracha,1972-07-24,11,11,1339,1339,1,45
1340,Agnieszka,RzeŸniczak,1994-07-03,12,12,1340,1340,1,15
1341,Patryk,Margol,1999-05-31,13,13,1341,1341,1,35
1342,Borys,Zawartka,1970-11-10,14,14,1342,1342,1,40
1343,Albert,Pitala,1985-07-24,15,15,1343,1343,1,35
1344,Jeremi,Mirga,1970-12-24,0,0,1344,1344,1,0
1345,Igor,Tadeusiak,1983-05-19,1,1,1345,1345,1,40
1346,Patryk,Holeksa,1973-03-15,2,2,1346,1346,1,25
1347,Oliwier,Bak,1960-06-01,3,3,1347,1347,1,25
1348,Olga,Mroczko,1967-10-31,4,4,1348,1348,1,15
1349,Nikodem,Sass,1990-09-18,5,5,1349,1349,1,40
1350,Ró¿a,Wiech,1975-09-06,6,6,1350,1350,1,10
1351,pani,Anita,1967-05-05,7,7,1351,1351,1,30
1352,Alan,Franiak,1992-12-23,8,8,1352,1352,1,20
1353,pan,Adrian,1988-11-22,9,9,1353,1353,1,15
1354,Fryderyk,Tatarek,1997-10-21,10,10,1354,1354,1,0
1355,Mi³osz,Brózda,1983-09-30,11,11,1355,1355,1,35
1356,pani,Roksana,1962-08-03,12,12,1356,1356,1,25
1357,Tola,Wojak,1961-01-11,13,13,1357,1357,1,40
1358,Rados³aw,Heczko,1990-07-03,14,14,1358,1358,1,40
1359,Leonard,Mydlak,1960-03-04,15,15,1359,1359,1,45
1360,Mateusz,Klisz,1984-04-14,0,0,1360,1360,1,10
1361,Dawid,Koniec,1989-11-13,1,1,1361,1361,1,15
1362,Natasza,Fornalik,1987-07-23,2,2,1362,1362,1,45
1363,Mateusz,Koniec,1961-01-30,3,3,1363,1363,1,35
1364,Mariusz,Pazo³a,1976-04-18,4,4,1364,1364,1,20
1365,Gabriel,Ficner,2003-06-06,5,5,1365,1365,1,15
1366,Stanis³aw,Gruszczyk,1984-08-31,6,6,1366,1366,1,45
1367,pani,Aurelia,1972-10-26,7,7,1367,1367,1,10
1368,Nicole,Frymus,1992-08-18,8,8,1368,1368,1,35
1369,Albert,Bubak,2001-02-01,9,9,1369,1369,1,0
1370,pan,Olgierd,1978-05-31,10,10,1370,1370,1,30
1371,Inga,Szachniewicz,1992-02-19,11,11,1371,1371,1,30
1372,Jêdrzej,Wiza,2002-11-25,12,12,1372,1372,1,45
1373,Ida,Magryta,1984-03-17,13,13,1373,1373,1,35
1374,pani,Urszula,1981-10-14,14,14,1374,1374,1,45
1375,Adrianna,Ciu³a,1970-01-30,15,15,1375,1375,1,25
1376,Natan,Kozar,1975-01-06,0,0,1376,1376,1,25
1377,pan,Karol,2004-04-17,1,1,1377,1377,1,30
1378,Tomasz,Oleksak,1996-08-17,2,2,1378,1378,1,30
1379,pan,Adam,1981-11-25,3,3,1379,1379,1,10
1380,pani,Nela,1972-09-03,4,4,1380,1380,1,30
1381,Julita,Jewu³a,1985-06-15,5,5,1381,1381,1,30
1382,Julian,Ziemann,2003-05-30,6,6,1382,1382,1,30
1383,Klara,Dawiec,1981-11-06,7,7,1383,1383,1,25
1384,Tymon,Nawój,1959-11-23,8,8,1384,1384,1,30
1385,Rozalia,Hankiewicz,1997-05-16,9,9,1385,1385,1,20
1386,Tola,Sz³apka,2002-05-07,10,10,1386,1386,1,25
1387,pan,Pawe³,2000-02-23,11,11,1387,1387,1,30
1388,Urszula,Koronkiewicz,1994-05-06,12,12,1388,1388,1,20
1389,Adam,Sip,1974-02-20,13,13,1389,1389,1,40
1390,Grzegorz,Dziób,1983-02-18,14,14,1390,1390,1,45
1391,pani,Sonia,1990-01-30,15,15,1391,1391,1,40
1392,Krystian,Klemens,1969-02-20,0,0,1392,1392,1,40
1393,Blanka,Heba,1998-07-03,1,1,1393,1393,1,5
1394,Tola,Ulewicz,1986-06-15,2,2,1394,1394,1,0
1395,Filip,Miotke,1988-12-04,3,3,1395,1395,1,10
1396,pani,Gaja,1998-03-01,4,4,1396,1396,1,0
1397,Kajetan,Baka,1968-11-17,5,5,1397,1397,1,5
1398,Tymon,Skotarczak,1979-10-19,6,6,1398,1398,1,30
1399,Krystyna,Neska,1964-08-09,7,7,1399,1399,1,25
1400,Dawid,Zió³ko,1988-09-28,8,8,1400,1400,1,10
1401,pan,Borys,1981-09-03,9,9,1401,1401,1,15
1402,pan,Kazimierz,1981-12-31,10,10,1402,1402,1,10
1403,Janina,Frycz,1974-05-25,11,11,1403,1403,1,30
1404,Jacek,Pra¿mo,1958-06-10,12,12,1404,1404,1,0
1405,pan,Miko³aj,1975-12-10,13,13,1405,1405,1,30
1406,Melania,Szymajda,1986-12-16,14,14,1406,1406,1,30
1407,Gustaw,Kafel,1964-12-24,15,15,1407,1407,1,5
1408,pani,Julianna,1975-04-01,0,0,1408,1408,1,40
1409,Dawid,Kurczab,1965-05-21,1,1,1409,1409,1,35
1410,pani,Natasza,1987-10-29,2,2,1410,1410,1,20
1411,pan,Olgierd,1962-11-02,3,3,1411,1411,1,35
1412,Anastazja,Woszczyna,1982-04-23,4,4,1412,1412,1,30
1413,Dariusz,Koœka,1979-11-11,5,5,1413,1413,1,45
1414,Gabriel,Kucewicz,2003-01-09,6,6,1414,1414,1,35
1415,Aleksander,Durczok,1991-12-11,7,7,1415,1415,1,30
1416,Maksymilian,Jakiel,1966-01-29,8,8,1416,1416,1,40
1417,Ignacy,Oziêb³o,1958-05-14,9,9,1417,1417,1,35
1418,pan,Leon,1957-03-06,10,10,1418,1418,1,45
1419,Emil,PrzewoŸny,1961-12-17,11,11,1419,1419,1,45
1420,Kornelia,So³tan,1981-09-24,12,12,1420,1420,1,45
1421,pani,Nela,1962-08-29,13,13,1421,1421,1,20
1422,Jan,Elsner,1966-08-02,14,14,1422,1422,1,40
1423,B³a¿ej,Szumacher,1998-10-30,15,15,1423,1423,1,5
1424,Marcelina,Kobel,1996-03-02,0,0,1424,1424,1,10
1425,Tymon,Rubacha,1991-03-23,1,1,1425,1425,1,15
1426,pan,Jêdrzej,1984-09-30,2,2,1426,1426,1,45
1427,Juliusz,Gruza,1985-06-13,3,3,1427,1427,1,5
1428,Borys,Hanusiak,1958-07-22,4,4,1428,1428,1,20
1429,Witold,Salomon,1984-04-17,5,5,1429,1429,1,25
1430,pan,Mateusz,1956-12-23,6,6,1430,1430,1,10
1431,Marika,Juszczuk,1960-08-26,7,7,1431,1431,1,20
1432,Przemys³aw,Hulbój,1969-01-22,8,8,1432,1432,1,45
1433,Aleksander,Witoñ,1998-04-14,9,9,1433,1433,1,30
1434,Miko³aj,Œledzik,1982-06-29,10,10,1434,1434,1,20
1435,Dorota,Ulrych,1968-10-27,11,11,1435,1435,1,10
1436,Maks,Cieciura,1979-01-02,12,12,1436,1436,1,10
1437,Mieszko,Nieæko,1971-09-08,13,13,1437,1437,1,25
1438,Inga,Ludwik,1980-10-30,14,14,1438,1438,1,10
1439,pani,Agnieszka,1995-05-04,15,15,1439,1439,1,5
1440,Franciszek,Wydmuch,1974-05-03,0,0,1440,1440,1,30
1441,Malwina,Kielan,1981-11-14,1,1,1441,1441,1,40
1442,Grzegorz,Wojaczek,1984-09-06,2,2,1442,1442,1,10
1443,Kajetan,Nêdzi,1962-07-06,3,3,1443,1443,1,35
1444,Oliwier,Buczko,1986-01-08,4,4,1444,1444,1,35
1445,pan,Jan,1987-04-04,5,5,1445,1445,1,25
1446,Tola,Kluczek,1973-05-06,6,6,1446,1446,1,45
1447,Alan,Bartoszczyk,1993-03-12,7,7,1447,1447,1,30
1448,pani,Liwia,1973-06-26,8,8,1448,1448,1,20
1449,Marek,Chaber,1958-09-01,9,9,1449,1449,1,20
1450,Dawid,Mateñko,1963-10-16,10,10,1450,1450,1,40
1451,Tadeusz,Hennig,1980-09-02,11,11,1451,1451,1,0
1452,Bianka,Kurant,1986-07-09,12,12,1452,1452,1,10
1453,Aleks,Foremniak,1982-01-27,13,13,1453,1453,1,10
1454,pani,Apolonia,2001-10-20,14,14,1454,1454,1,25
1455,pan,Daniel,2001-03-04,15,15,1455,1455,1,0
1456,Miko³aj,Wyderka,1973-07-20,0,0,1456,1456,1,30
1457,Adrian,Fit,1961-04-25,1,1,1457,1457,1,25
1458,Kornel,Cimoch,1998-07-31,2,2,1458,1458,1,30
1459,Patryk,Larysz,1962-11-21,3,3,1459,1459,1,15
1460,Eliza,Wierzchoñ,2000-08-15,4,4,1460,1460,1,25
1461,pani,Aniela,1992-04-14,5,5,1461,1461,1,25
1462,pani,Sylwia,1985-03-19,6,6,1462,1462,1,25
1463,pan,Stefan,1979-01-16,7,7,1463,1463,1,40
1464,Liwia,Burchardt,1983-01-10,8,8,1464,1464,1,45
1465,pani,Krystyna,1964-04-08,9,9,1465,1465,1,40
1466,Kornelia,Trawka,1977-05-06,10,10,1466,1466,1,45
1467,pani,Malwina,1996-07-21,11,11,1467,1467,1,35
1468,Aleksander,Zieniewicz,1978-09-03,12,12,1468,1468,1,15
1469,Kazimierz,Pa³ac,2001-04-22,13,13,1469,1469,1,35
1470,Tymoteusz,Stypa,1972-01-14,14,14,1470,1470,1,35
1471,Alex,Wypch³o,1994-10-09,15,15,1471,1471,1,0
1472,pan,Krystian,1963-04-17,0,0,1472,1472,1,10
