phone_id,phone_number,client_id,employee_id,branch_id,phoneType_id
1988,887 382 964,1988,,,0
1989,730 612 548,1989,,,0
1990,792 560 908,1990,,,0
1991,503 428 018,1991,,,0
1992,576 612 122,1992,,,0
1993,+48 578 977 959,1993,,,0
1994,22 452 61 50,1994,,,0
1995,+48 736 737 860,1995,,,0
1996,+48 22 706 53 39,1996,,,0
1997,+48 697 144 816,1997,,,0
1998,+48 792 921 328,1998,,,0
1999,+48 795 047 337,1999,,,0
2000,501 613 040,2000,,,0
2001,22 563 27 33,2001,,,0
2002,780 574 498,2002,,,0
2003,+48 533 925 091,2003,,,0
2004,32 397 95 04,2004,,,0
2005,533 907 953,2005,,,0
2006,+48 720 986 174,2006,,,0
2007,+48 513 348 196,2007,,,0
2008,+48 796 781 939,2008,,,0
2009,663 156 757,2009,,,0
2010,+48 534 243 388,2010,,,0
2011,+48 723 114 280,2011,,,0
2012,534 155 293,2012,,,0
2013,510 907 678,2013,,,0
2014,698 603 817,2014,,,0
2015,+48 32 823 85 61,2015,,,0
2016,533 200 139,2016,,,0
2017,+48 502 330 630,2017,,,0
2018,784 418 416,2018,,,0
2019,730 283 169,2019,,,0
2020,789 617 906,2020,,,0
2021,+48 733 736 427,2021,,,0
2022,881 207 114,2022,,,0
2023,+48 22 607 70 35,2023,,,0
2024,+48 532 881 520,2024,,,0
2025,786 249 678,2025,,,0
2026,+48 605 331 108,2026,,,0
2027,694 223 724,2027,,,0
2028,531 296 460,2028,,,0
2029,729 787 003,2029,,,0
2030,22 962 08 69,2030,,,0
2031,573 169 904,2031,,,0
2032,+48 796 899 276,2032,,,0
2033,+48 512 243 586,2033,,,0
2034,506 085 676,2034,,,0
2035,+48 32 128 99 43,2035,,,0
2036,502 036 509,2036,,,0
2037,+48 506 586 664,2037,,,0
2038,+48 32 185 85 26,2038,,,0
2039,699 181 143,2039,,,0
2040,+48 729 168 227,2040,,,0
2041,+48 609 231 095,2041,,,0
2042,+48 511 076 160,2042,,,0
2043,+48 573 268 149,2043,,,0
2044,727 014 410,2044,,,0
2045,+48 793 550 709,2045,,,0
2046,22 442 00 26,2046,,,0
2047,+48 32 318 04 94,2047,,,0
2048,+48 536 469 916,2048,,,0
2049,784 159 908,2049,,,0
2050,+48 697 148 851,2050,,,0
2051,694 201 723,2051,,,0
2052,+48 666 467 354,2052,,,0
2053,577 973 848,2053,,,0
2054,+48 738 609 081,2054,,,0
2055,+48 506 969 172,2055,,,0
2056,+48 570 467 781,2056,,,0
2057,22 646 16 85,2057,,,0
2058,608 493 645,2058,,,0
2059,+48 737 784 170,2059,,,0
2060,606 967 462,2060,,,0
2061,782 025 412,2061,,,0
2062,789 421 054,2062,,,0
2063,+48 699 670 758,2063,,,0
2064,+48 606 264 865,2064,,,0
2065,+48 577 782 352,2065,,,0
2066,+48 733 084 347,2066,,,0
2067,+48 665 368 543,2067,,,0
2068,734 490 145,2068,,,0
2069,510 186 665,2069,,,0
2070,+48 508 930 880,2070,,,0
2071,783 823 857,2071,,,0
2072,504 148 072,2072,,,0
2073,+48 796 283 956,2073,,,0
2074,+48 501 850 034,2074,,,0
2075,+48 574 507 735,2075,,,0
2076,502 186 136,2076,,,0
2077,889 341 880,2077,,,0
2078,880 483 901,2078,,,0
2079,606 016 651,2079,,,0
2080,+48 692 303 185,2080,,,0
2081,798 786 788,2081,,,0
2082,+48 32 160 13 40,2082,,,0
2083,+48 505 518 501,2083,,,0
2084,+48 882 567 884,2084,,,0
2085,512 782 729,2085,,,0
2086,577 139 144,2086,,,0
2087,32 492 41 22,2087,,,0
2088,+48 532 864 185,2088,,,0
2089,726 777 587,2089,,,0
2090,+48 22 500 17 25,2090,,,0
2091,+48 881 570 733,2091,,,0
2092,+48 32 526 58 63,2092,,,0
2093,504 527 260,2093,,,0
2094,+48 696 235 260,2094,,,0
2095,+48 889 574 839,2095,,,0
2096,+48 530 188 675,2096,,,0
2097,22 073 17 19,2097,,,0
2098,695 342 025,2098,,,0
2099,+48 782 468 013,2099,,,0
2100,+48 32 062 49 33,2100,,,0
2101,535 939 329,2101,,,0
2102,+48 695 877 620,2102,,,0
2103,880 778 259,2103,,,0
2104,665 226 760,2104,,,0
2105,+48 32 839 68 51,2105,,,0
2106,+48 609 264 370,2106,,,0
2107,+48 607 572 024,2107,,,0
2108,608 729 024,2108,,,0
2109,+48 603 554 017,2109,,,0
2110,798 374 296,2110,,,0
2111,+48 510 619 713,2111,,,0
2112,+48 573 684 418,2112,,,0
2113,+48 882 902 815,2113,,,0
2114,500 451 486,2114,,,0
2115,888 112 007,2115,,,0
2116,+48 692 271 273,2116,,,0
2117,732 670 639,2117,,,0
2118,579 561 542,2118,,,0
2119,22 107 78 70,2119,,,0
2120,+48 788 090 957,2120,,,0
2121,723 914 586,2121,,,0
2122,+48 517 687 865,2122,,,0
2123,+48 789 896 204,2123,,,0
2124,518 362 336,2124,,,0
2125,+48 32 935 65 00,2125,,,0
2126,+48 783 819 880,2126,,,0
2127,+48 603 224 813,2127,,,0
2128,+48 789 867 222,2128,,,0
2129,+48 32 225 27 97,2129,,,0
2130,788 797 806,2130,,,0
2131,+48 32 041 21 39,2131,,,0
2132,695 970 539,2132,,,0
2133,+48 666 380 289,2133,,,0
2134,730 701 464,2134,,,0
2135,796 311 417,2135,,,0
2136,578 041 296,2136,,,0
2137,799 893 524,2137,,,0
2138,511 414 893,2138,,,0
2139,515 634 679,2139,,,0
2140,789 187 341,2140,,,0
2141,537 083 273,2141,,,0
2142,791 903 969,2142,,,0
2143,723 387 914,2143,,,0
2144,+48 663 534 193,2144,,,0
2145,536 581 880,2145,,,0
2146,32 537 20 47,2146,,,0
2147,+48 884 274 809,2147,,,0
2148,692 673 633,2148,,,0
2149,+48 886 008 265,2149,,,0
2150,501 530 812,2150,,,0
2151,739 041 585,2151,,,0
2152,22 407 33 66,2152,,,0
2153,733 452 308,2153,,,0
2154,+48 666 344 293,2154,,,0
2155,880 389 334,2155,,,0
2156,+48 695 624 152,2156,,,0
2157,510 349 435,2157,,,0
2158,+48 697 309 054,2158,,,0
2159,789 888 001,2159,,,0
2160,+48 881 050 667,2160,,,0
2161,+48 604 007 273,2161,,,0
2162,+48 508 538 096,2162,,,0
2163,+48 791 455 773,2163,,,0
2164,22 438 14 46,2164,,,0
2165,+48 22 721 17 29,2165,,,0
2166,+48 787 046 443,2166,,,0
2167,+48 792 744 505,2167,,,0
2168,692 883 988,2168,,,0
2169,+48 508 388 889,2169,,,0
2170,32 132 24 65,2170,,,0
2171,+48 729 403 267,2171,,,0
2172,532 053 037,2172,,,0
2173,32 358 19 30,2173,,,0
2174,723 120 068,2174,,,0
2175,507 336 113,2175,,,0
2176,692 966 316,2176,,,0
2177,+48 604 262 557,2177,,,0
2178,+48 32 787 58 10,2178,,,0
2179,517 289 208,2179,,,0
2180,+48 579 464 957,2180,,,0
2181,+48 32 171 51 23,2181,,,0
2182,726 013 200,2182,,,0
2183,+48 729 094 793,2183,,,0
2184,+48 22 831 54 26,2184,,,0
2185,+48 511 005 709,2185,,,0
2186,32 937 77 79,2186,,,0
2187,504 021 304,2187,,,0
2188,22 758 93 92,2188,,,0
2189,+48 699 330 401,2189,,,0
2190,+48 22 389 04 15,2190,,,0
2191,792 462 547,2191,,,0
2192,885 734 078,2192,,,0
2193,784 768 461,2193,,,0
2194,738 568 589,2194,,,0
2195,+48 32 367 15 23,2195,,,0
2196,601 232 584,2196,,,0
2197,+48 609 352 777,2197,,,0
2198,602 458 143,2198,,,0
2199,725 686 094,2199,,,0
2200,+48 690 972 976,2200,,,0
2201,887 615 506,2201,,,0
2202,+48 798 456 636,2202,,,0
2203,+48 739 918 074,2203,,,0
2204,789 038 475,2204,,,0
2205,+48 792 426 897,2205,,,0
2206,+48 22 700 32 57,2206,,,0
2207,735 842 520,2207,,,0
2208,+48 503 692 038,2208,,,0
2209,576 600 967,2209,,,0
2210,506 882 521,2210,,,0
2211,+48 790 853 594,2211,,,0
2212,22 421 91 82,2212,,,0
2213,22 951 72 05,2213,,,0
2214,+48 517 208 018,2214,,,0
2215,+48 790 583 271,2215,,,0
2216,+48 721 802 822,2216,,,0
2217,726 518 153,2217,,,0
2218,697 394 724,2218,,,0
2219,780 534 321,2219,,,0
2220,+48 575 030 459,2220,,,0
2221,570 441 059,2221,,,0
2222,+48 794 885 550,2222,,,0
2223,886 173 328,2223,,,0
2224,609 666 302,2224,,,0
2225,+48 32 412 88 54,2225,,,0
2226,+48 536 209 436,2226,,,0
2227,+48 503 644 714,2227,,,0
2228,504 159 537,2228,,,0
2229,576 759 734,2229,,,0
2230,+48 573 008 710,2230,,,0
2231,+48 571 087 546,2231,,,0
2232,32 127 29 45,2232,,,0
2233,+48 501 582 590,2233,,,0
2234,784 299 090,2234,,,0
2235,+48 663 067 952,2235,,,0
2236,+48 886 363 682,2236,,,0
2237,32 220 83 56,2237,,,0
2238,537 999 575,2238,,,0
2239,781 275 535,2239,,,0
2240,+48 780 536 637,2240,,,0
2241,796 435 570,2241,,,0
2242,+48 607 840 054,2242,,,0
2243,+48 881 200 982,2243,,,0
2244,+48 737 978 192,2244,,,0
2245,532 916 286,2245,,,0
2246,+48 577 421 325,2246,,,0
2247,32 297 64 09,2247,,,0
2248,794 108 718,2248,,,0
2249,+48 509 359 959,2249,,,0
2250,+48 537 511 471,2250,,,0
2251,+48 539 840 807,2251,,,0
2252,+48 22 632 72 05,2252,,,0
2253,699 202 624,2253,,,0
2254,690 275 260,2254,,,0
2255,787 038 914,2255,,,0
2256,665 806 348,2256,,,0
2257,22 693 70 49,2257,,,0
2258,32 900 85 28,2258,,,0
2259,576 289 830,2259,,,0
2260,+48 796 229 825,2260,,,0
2261,795 360 893,2261,,,0
2262,+48 881 480 699,2262,,,0
2263,511 684 634,2263,,,0
2264,781 998 636,2264,,,0
2265,+48 661 728 151,2265,,,0
2266,734 883 833,2266,,,0
2267,517 942 145,2267,,,0
2268,781 239 656,2268,,,0
2269,501 942 163,2269,,,0
2270,+48 514 276 138,2270,,,0
2271,+48 668 617 400,2271,,,0
2272,32 596 88 31,2272,,,0
2273,+48 519 907 261,2273,,,0
2274,+48 787 928 556,2274,,,0
2275,739 177 780,2275,,,0
2276,+48 739 897 849,2276,,,0
2277,511 079 554,2277,,,0
2278,+48 790 451 150,2278,,,0
2279,+48 795 145 280,2279,,,0
2280,+48 501 215 742,2280,,,0
2281,+48 692 567 598,2281,,,0
2282,531 684 369,2282,,,0
2283,+48 501 045 787,2283,,,0
2284,+48 22 998 11 20,2284,,,0
2285,607 799 470,2285,,,0
2286,796 964 386,2286,,,0
2287,+48 880 370 247,2287,,,0
2288,573 615 652,2288,,,0
2289,880 692 883,2289,,,0
2290,+48 889 646 390,2290,,,0
2291,+48 600 819 724,2291,,,0
2292,578 947 575,2292,,,0
2293,726 102 873,2293,,,0
2294,790 872 474,2294,,,0
2295,888 573 537,2295,,,0
2296,22 541 28 93,2296,,,0
2297,794 220 021,2297,,,0
2298,663 962 620,2298,,,0
2299,+48 698 341 241,2299,,,0
2300,730 299 097,2300,,,0
2301,+48 733 163 374,2301,,,0
2302,666 586 977,2302,,,0
2303,+48 699 423 601,2303,,,0
2304,+48 729 707 518,2304,,,0
2305,537 695 987,2305,,,0
2306,+48 503 943 781,2306,,,0
2307,539 461 310,2307,,,0
2308,509 694 647,2308,,,0
2309,508 290 954,2309,,,0
2310,22 552 97 15,2310,,,0
2311,574 812 552,2311,,,0
2312,736 892 909,2312,,,0
2313,+48 512 963 437,2313,,,0
2314,+48 660 991 451,2314,,,0
2315,693 098 086,2315,,,0
2316,+48 887 243 095,2316,,,0
2317,530 420 208,2317,,,0
2318,609 918 168,2318,,,0
2319,+48 781 808 663,2319,,,0
2320,+48 577 907 821,2320,,,0
2321,+48 793 004 872,2321,,,0
2322,+48 786 540 280,2322,,,0
2323,+48 796 092 433,2323,,,0
2324,+48 781 591 639,2324,,,0
2325,534 113 335,2325,,,0
2326,+48 797 381 463,2326,,,0
2327,+48 518 827 439,2327,,,0
2328,+48 502 567 149,2328,,,0
2329,662 485 224,2329,,,0
2330,22 226 24 43,2330,,,0
2331,+48 22 610 32 74,2331,,,0
2332,783 304 047,2332,,,0
2333,+48 501 742 650,2333,,,0
2334,+48 22 455 01 86,2334,,,0
2335,738 370 570,2335,,,0
2336,+48 790 118 611,2336,,,0
2337,+48 22 727 04 98,2337,,,0
2338,+48 727 804 280,2338,,,0
2339,663 502 841,2339,,,0
2340,+48 793 704 988,2340,,,0
2341,790 090 892,2341,,,0
2342,725 135 630,2342,,,0
2343,+48 667 943 878,2343,,,0
2344,730 348 503,2344,,,0
2345,+48 22 074 46 53,2345,,,0
2346,+48 886 745 535,2346,,,0
2347,+48 729 160 485,2347,,,0
2348,695 135 877,2348,,,0
2349,790 746 490,2349,,,0
2350,515 009 849,2350,,,0
2351,+48 669 838 435,2351,,,0
2352,+48 606 839 693,2352,,,0
2353,886 438 823,2353,,,0
2354,693 878 441,2354,,,0
2355,608 417 965,2355,,,0
2356,518 447 100,2356,,,0
2357,+48 32 226 51 11,2357,,,0
2358,+48 513 270 135,2358,,,0
2359,738 924 767,2359,,,0
2360,+48 32 017 73 41,2360,,,0
2361,505 789 648,2361,,,0
2362,731 308 412,2362,,,0
2363,530 021 696,2363,,,0
2364,+48 726 028 450,2364,,,0
2365,793 968 205,2365,,,0
2366,+48 32 193 01 44,2366,,,0
2367,531 247 266,2367,,,0
2368,738 482 839,2368,,,0
2369,+48 514 468 540,2369,,,0
2370,722 245 296,2370,,,0
2371,+48 505 887 059,2371,,,0
2372,515 309 441,2372,,,0
2373,+48 537 230 817,2373,,,0
2374,505 040 297,2374,,,0
2375,724 440 097,2375,,,0
2376,+48 784 296 515,2376,,,0
2377,780 915 778,2377,,,0
2378,603 897 859,2378,,,0
2379,512 597 914,2379,,,0
2380,32 715 19 80,2380,,,0
2381,+48 606 429 840,2381,,,0
2382,698 243 359,2382,,,0
2383,22 918 10 97,2383,,,0
2384,+48 720 112 784,2384,,,0
2385,792 492 902,2385,,,0
2386,729 954 536,2386,,,0
2387,+48 22 096 64 61,2387,,,0
2388,577 812 777,2388,,,0
2389,789 463 695,2389,,,0
2390,727 040 968,2390,,,0
2391,733 557 352,2391,,,0
2392,783 536 941,2392,,,0
2393,+48 880 812 287,2393,,,0
2394,+48 579 598 288,2394,,,0
2395,698 034 205,2395,,,0
2396,738 190 152,2396,,,0
2397,+48 733 739 536,2397,,,0
2398,792 810 285,2398,,,0
2399,889 692 411,2399,,,0
2400,+48 722 206 857,2400,,,0
2401,+48 571 045 130,2401,,,0
2402,+48 502 293 342,2402,,,0
2403,+48 539 493 462,2403,,,0
2404,530 019 479,2404,,,0
2405,22 802 30 27,2405,,,0
2406,+48 602 764 695,2406,,,0
2407,+48 720 719 471,2407,,,0
2408,880 885 960,2408,,,0
2409,736 951 479,2409,,,0
2410,887 922 125,2410,,,0
2411,513 207 561,2411,,,0
2412,+48 500 179 210,2412,,,0
2413,+48 736 995 952,2413,,,0
2414,514 062 721,2414,,,0
2415,605 248 809,2415,,,0
2416,32 901 56 55,2416,,,0
2417,731 853 945,2417,,,0
2418,+48 22 886 78 52,2418,,,0
2419,+48 579 583 578,2419,,,0
2420,530 456 463,2420,,,0
2421,+48 666 430 465,2421,,,0
2422,+48 22 189 02 63,2422,,,0
2423,663 420 762,2423,,,0
2424,+48 605 686 403,2424,,,0
2425,790 681 796,2425,,,0
2426,+48 501 187 767,2426,,,0
2427,501 336 900,2427,,,0
2428,+48 609 546 835,2428,,,0
2429,+48 577 585 842,2429,,,0
2430,608 701 157,2430,,,0
2431,+48 534 269 547,2431,,,0
2432,+48 537 144 894,2432,,,0
2433,+48 699 416 642,2433,,,0
2434,530 818 683,2434,,,0
2435,513 143 811,2435,,,0
2436,726 048 799,2436,,,0
2437,881 027 480,2437,,,0
2438,697 731 170,2438,,,0
2439,+48 791 256 551,2439,,,0
2440,512 579 555,2440,,,0
2441,601 142 919,2441,,,0
2442,+48 796 508 089,2442,,,0
2443,732 250 265,2443,,,0
2444,+48 22 516 90 01,2444,,,0
2445,+48 536 852 220,2445,,,0
2446,+48 690 471 196,2446,,,0
2447,788 384 919,2447,,,0
2448,880 614 555,2448,,,0
2449,579 237 142,2449,,,0
2450,+48 662 807 002,2450,,,0
2451,+48 665 613 442,2451,,,0
2452,+48 660 630 370,2452,,,0
2453,+48 722 694 870,2453,,,0
2454,502 024 659,2454,,,0
2455,+48 663 243 213,2455,,,0
2456,578 134 522,2456,,,0
2457,+48 604 228 947,2457,,,0
2458,696 208 683,2458,,,0
2459,736 572 801,2459,,,0
2460,578 956 698,2460,,,0
2461,884 823 941,2461,,,0
2462,+48 733 323 059,2462,,,0
2463,+48 22 187 22 13,2463,,,0
2464,+48 32 080 64 55,2464,,,0
2465,22 153 50 59,2465,,,0
2466,734 960 304,2466,,,0
2467,+48 795 735 589,2467,,,0
2468,722 395 209,2468,,,0
2469,+48 694 417 527,2469,,,0
2470,+48 505 065 311,2470,,,0
2471,728 659 227,2471,,,0
2472,661 933 232,2472,,,0
2473,601 442 210,2473,,,0
2474,+48 532 435 931,2474,,,0
2475,+48 793 196 153,2475,,,0
2476,+48 608 655 367,2476,,,0
2477,+48 691 683 463,2477,,,0
2478,+48 32 627 99 61,2478,,,0
2479,+48 536 745 493,2479,,,0
2480,+48 532 235 958,2480,,,0
2481,539 961 353,2481,,,0
2482,607 856 075,2482,,,0
2483,32 321 25 78,2483,,,0
2484,+48 532 386 521,2484,,,0
2485,728 595 427,2485,,,0
2486,+48 695 904 599,2486,,,0
2487,+48 608 721 078,2487,,,0
2488,+48 729 478 767,2488,,,0
2489,+48 732 669 931,2489,,,0
2490,609 056 595,2490,,,0
2491,+48 665 237 048,2491,,,0
2492,22 737 36 17,2492,,,0
2493,+48 609 143 652,2493,,,0
2494,736 105 777,2494,,,0
2495,+48 32 730 96 88,2495,,,0
2496,669 050 284,2496,,,0
2497,+48 883 883 927,2497,,,0
2498,511 642 534,2498,,,0
2499,+48 535 381 688,2499,,,0
2500,+48 881 674 757,2500,,,0
2501,513 171 634,2501,,,0
2502,+48 32 711 96 51,2502,,,0
2503,+48 738 604 320,2503,,,0
2504,883 002 478,2504,,,0
2505,606 555 277,2505,,,0
2506,+48 605 143 393,2506,,,0
2507,+48 663 942 198,2507,,,0
2508,+48 692 270 834,2508,,,0
2509,+48 32 367 16 25,2509,,,0
2510,+48 785 807 992,2510,,,0
2511,+48 22 523 45 68,2511,,,0
2512,732 363 564,2512,,,0
2513,514 434 696,2513,,,0
2514,+48 663 198 490,2514,,,0
2515,661 383 295,2515,,,0
2516,+48 669 866 742,2516,,,0
2517,513 507 238,2517,,,0
2518,575 040 585,2518,,,0
2519,+48 666 148 382,2519,,,0
2520,728 648 816,2520,,,0
2521,+48 732 005 145,2521,,,0
2522,+48 728 271 255,2522,,,0
2523,+48 780 092 599,2523,,,0
2524,32 131 79 34,2524,,,0
2525,694 051 465,2525,,,0
2526,725 113 781,2526,,,0
2527,799 124 015,2527,,,0
2528,+48 792 629 458,2528,,,0
2529,+48 32 932 56 98,2529,,,0
2530,32 014 32 06,2530,,,0
2531,665 314 534,2531,,,0
2532,22 881 63 30,2532,,,0
2533,728 707 308,2533,,,0
2534,669 468 882,2534,,,0
2535,+48 530 421 137,2535,,,0
2536,661 388 361,2536,,,0
2537,579 049 195,2537,,,0
2538,738 290 245,2538,,,0
2539,726 376 783,2539,,,0
2540,888 560 659,2540,,,0
2541,505 449 773,2541,,,0
2542,699 674 804,2542,,,0
2543,791 047 754,2543,,,0
2544,668 808 892,2544,,,0
2545,+48 609 536 697,2545,,,0
2546,795 564 086,2546,,,0
2547,+48 517 470 494,2547,,,0
2548,535 148 105,2548,,,0
2549,880 887 513,2549,,,0
2550,782 755 792,2550,,,0
2551,+48 22 917 83 07,2551,,,0
2552,22 641 37 34,2552,,,0
2553,+48 888 652 304,2553,,,0
2554,+48 603 650 730,2554,,,0
2555,+48 790 867 222,2555,,,0
2556,780 765 080,2556,,,0
2557,695 406 375,2557,,,0
2558,22 710 63 41,2558,,,0
2559,+48 723 965 514,2559,,,0
2560,+48 607 824 593,2560,,,0
2561,888 796 412,2561,,,0
2562,+48 691 733 343,2562,,,0
2563,882 824 945,2563,,,0
2564,+48 883 853 819,2564,,,0
2565,+48 725 706 658,2565,,,0
2566,732 629 378,2566,,,0
2567,+48 889 164 557,2567,,,0
2568,727 165 371,2568,,,0
2569,+48 606 082 606,2569,,,0
2570,603 009 812,2570,,,0
2571,+48 666 711 622,2571,,,0
2572,505 820 468,2572,,,0
2573,+48 32 416 10 91,2573,,,0
2574,+48 602 439 860,2574,,,0
2575,+48 794 732 132,2575,,,0
2576,663 857 798,2576,,,0
2577,609 014 346,2577,,,0
2578,667 509 533,2578,,,0
2579,+48 507 203 902,2579,,,0
2580,22 906 67 39,2580,,,0
2581,796 558 944,2581,,,0
2582,+48 22 093 61 32,2582,,,0
2583,+48 721 981 510,2583,,,0
2584,791 276 176,2584,,,0
2585,+48 512 937 185,2585,,,0
2586,885 953 149,2586,,,0
2587,665 323 221,2587,,,0
2588,+48 516 526 267,2588,,,0
2589,692 914 655,2589,,,0
2590,+48 22 012 82 59,2590,,,0
2591,+48 517 968 326,2591,,,0
2592,607 932 035,2592,,,0
2593,+48 662 836 780,2593,,,0
2594,+48 788 976 156,2594,,,0
2595,512 540 012,2595,,,0
2596,788 605 237,2596,,,0
2597,505 603 531,2597,,,0
2598,510 065 993,2598,,,0
2599,+48 789 504 176,2599,,,0
2600,729 061 127,2600,,,0
2601,32 511 91 30,2601,,,0
2602,788 486 729,2602,,,0
2603,+48 22 044 83 34,2603,,,0
2604,534 189 978,2604,,,0
2605,536 513 893,2605,,,0
2606,+48 539 152 408,2606,,,0
2607,660 846 885,2607,,,0
2608,+48 798 298 520,2608,,,0
2609,574 276 569,2609,,,0
2610,+48 32 250 83 72,2610,,,0
2611,721 184 280,2611,,,0
2612,512 226 235,2612,,,0
2613,509 740 078,2613,,,0
2614,794 588 696,2614,,,0
2615,667 303 254,2615,,,0
2616,513 232 697,2616,,,0
2617,22 318 57 27,2617,,,0
2618,+48 885 243 391,2618,,,0
2619,+48 511 247 479,2619,,,0
2620,+48 501 302 065,2620,,,0
2621,788 018 747,2621,,,0
2622,+48 22 870 51 55,2622,,,0
2623,505 722 044,2623,,,0
2624,+48 511 969 787,2624,,,0
2625,781 822 177,2625,,,0
2626,735 211 616,2626,,,0
2627,600 096 796,2627,,,0
2628,784 469 703,2628,,,0
2629,500 968 535,2629,,,0
2630,+48 726 041 661,2630,,,0
2631,+48 692 568 174,2631,,,0
2632,+48 738 479 646,2632,,,0
2633,+48 531 382 637,2633,,,0
2634,694 859 826,2634,,,0
2635,796 079 789,2635,,,0
2636,573 265 890,2636,,,0
2637,+48 664 055 764,2637,,,0
2638,799 935 690,2638,,,0
2639,+48 886 992 896,2639,,,0
2640,516 149 143,2640,,,0
2641,786 386 542,2641,,,0
2642,+48 602 122 529,2642,,,0
2643,690 265 196,2643,,,0
2644,579 045 188,2644,,,0
2645,+48 539 190 871,2645,,,0
2646,603 274 351,2646,,,0
2647,514 649 330,2647,,,0
2648,+48 690 861 165,2648,,,0
2649,+48 794 990 046,2649,,,0
2650,507 131 031,2650,,,0
2651,514 902 195,2651,,,0
2652,513 139 561,2652,,,0
2653,+48 888 524 283,2653,,,0
2654,+48 664 372 103,2654,,,0
2655,781 110 120,2655,,,0
2656,889 246 202,2656,,,0
2657,32 055 73 40,2657,,,0
2658,+48 32 033 48 71,2658,,,0
2659,+48 502 119 794,2659,,,0
2660,+48 694 203 917,2660,,,0
2661,+48 577 400 173,2661,,,0
2662,725 024 984,2662,,,0
2663,+48 882 627 166,2663,,,0
2664,516 839 690,2664,,,0
2665,799 143 427,2665,,,0
2666,+48 696 551 782,2666,,,0
2667,+48 667 661 596,2667,,,0
2668,608 126 111,2668,,,0
2669,691 970 301,2669,,,0
2670,+48 883 308 354,2670,,,0
2671,+48 574 919 123,2671,,,0
2672,786 536 119,2672,,,0
2673,519 604 368,2673,,,0
2674,602 722 840,2674,,,0
2675,798 359 669,2675,,,0
2676,691 779 054,2676,,,0
2677,+48 785 784 461,2677,,,0
2678,+48 738 796 135,2678,,,0
2679,+48 609 016 544,2679,,,0
2680,738 306 061,2680,,,0
2681,+48 660 341 376,2681,,,0
2682,786 292 845,2682,,,0
2683,32 803 58 99,2683,,,0
2684,+48 735 364 654,2684,,,0
2685,+48 607 091 081,2685,,,0
2686,+48 694 647 573,2686,,,0
2687,+48 723 757 855,2687,,,0
2688,+48 736 325 046,2688,,,0
2689,+48 500 483 955,2689,,,0
2690,+48 22 069 44 80,2690,,,0
2691,+48 22 865 39 15,2691,,,0
2692,+48 723 950 659,2692,,,0
2693,728 216 410,2693,,,0
2694,32 520 21 33,2694,,,0
2695,505 851 640,2695,,,0
2696,794 067 129,2696,,,0
2697,+48 607 152 676,2697,,,0
2698,+48 781 238 933,2698,,,0
2699,784 398 640,2699,,,0
2700,+48 32 533 28 99,2700,,,0
2701,+48 514 750 250,2701,,,0
2702,+48 533 410 230,2702,,,0
2703,784 650 544,2703,,,0
2704,796 768 681,2704,,,0
2705,+48 32 344 17 28,2705,,,0
2706,+48 661 875 042,2706,,,0
2707,+48 787 913 601,2707,,,0
2708,604 899 086,2708,,,0
2709,+48 783 972 938,2709,,,0
2710,+48 791 258 872,2710,,,0
2711,796 164 733,2711,,,0
2712,530 811 188,2712,,,0
2713,514 842 038,2713,,,0
2714,788 707 706,2714,,,0
2715,+48 791 424 976,2715,,,0
2716,+48 782 370 076,2716,,,0
2717,733 639 930,2717,,,0
2718,+48 696 673 793,2718,,,0
2719,+48 22 260 36 34,2719,,,0
2720,+48 790 708 567,2720,,,0
2721,574 997 035,2721,,,0
2722,+48 692 493 018,2722,,,0
2723,515 583 268,2723,,,0
2724,32 743 66 67,2724,,,0
2725,+48 789 422 280,2725,,,0
2726,32 715 11 62,2726,,,0
2727,501 148 780,2727,,,0
2728,669 407 418,2728,,,0
2729,720 656 397,2729,,,0
2730,781 400 080,2730,,,0
2731,+48 793 681 691,2731,,,0
2732,579 957 761,2732,,,0
2733,+48 510 942 701,2733,,,0
2734,721 920 028,2734,,,0
2735,+48 577 788 771,2735,,,0
2736,+48 795 662 958,2736,,,0
2737,+48 737 151 564,2737,,,0
2738,+48 507 414 241,2738,,,0
2739,727 311 032,2739,,,0
2740,697 682 567,2740,,,0
2741,514 437 809,2741,,,0
2742,+48 518 055 659,2742,,,0
2743,+48 508 144 151,2743,,,0
2744,+48 780 202 049,2744,,,0
2745,+48 603 788 196,2745,,,0
2746,+48 22 711 82 77,2746,,,0
2747,881 937 597,2747,,,0
2748,+48 666 235 207,2748,,,0
2749,693 062 959,2749,,,0
2750,736 249 588,2750,,,0
2751,32 379 01 86,2751,,,0
2752,+48 668 711 916,2752,,,0
2753,661 959 899,2753,,,0
2754,510 025 774,2754,,,0
2755,663 597 946,2755,,,0
2756,512 844 144,2756,,,0
2757,601 166 352,2757,,,0
2758,+48 724 491 876,2758,,,0
2759,32 423 55 46,2759,,,0
2760,22 527 71 69,2760,,,0
2761,+48 784 245 973,2761,,,0
2762,575 814 210,2762,,,0
2763,+48 22 933 52 38,2763,,,0
2764,22 672 26 03,2764,,,0
2765,506 840 564,2765,,,0
2766,+48 792 724 229,2766,,,0
2767,570 684 306,2767,,,0
2768,+48 727 218 619,2768,,,0
2769,534 102 000,2769,,,0
2770,662 296 370,2770,,,0
2771,539 256 210,2771,,,0
2772,513 214 005,2772,,,0
2773,+48 788 520 074,2773,,,0
2774,32 612 22 59,2774,,,0
2775,798 706 897,2775,,,0
2776,782 005 111,2776,,,0
