client_id,first_name,last_name,date_of_birth,region_id,city_id,street_id,houseNr_id,clientType_id,discount
2239,pan,Krystian,1990-11-11,15,15,2239,2239,0,15
2240,pani,Ewelina,1968-03-27,0,0,2240,2240,0,20
2241,Anna,Maria,1966-12-03,1,1,2241,2241,0,10
2242,Jeremi,Kurp,1984-09-27,2,2,2242,2242,0,30
2243,Albert,Gajdzik,1960-04-20,3,3,2243,2243,1,10
2244,Kazimierz,Sobieszczyk,1957-08-13,4,4,2244,2244,1,45
2245,Emil,Masny,1958-08-20,5,5,2245,2245,1,40
2246,Kamil,Pakosz,1984-02-08,6,6,2246,2246,1,30
2247,pan,Olaf,1967-04-24,7,7,2247,2247,1,40
2248,pan,Kamil,1988-02-12,8,8,2248,2248,0,20
2249,Inga,Sobolak,1961-01-29,9,9,2249,2249,1,35
2250,Apolonia,Hanusiak,1987-01-19,10,10,2250,2250,1,30
2251,Przemys³aw,£ukasz,1993-03-22,11,11,2251,2251,1,30
2252,Stefan,Rembacz,1981-04-10,12,12,2252,2252,1,15
2253,Karol,Dunal,1966-11-20,13,13,2253,2253,0,10
2254,Urszula,Pitura,1984-06-11,14,14,2254,2254,1,20
2255,pan,Marek,1966-04-13,15,15,2255,2255,1,5
2256,pan,Damian,1967-01-29,0,0,2256,2256,0,15
2257,Stefan,Lesik,1983-01-15,1,1,2257,2257,0,35
2258,pani,Ró¿a,1991-09-08,2,2,2258,2258,1,30
2259,Alan,Macek,1967-02-12,3,3,2259,2259,0,40
2260,Andrzej,Szarejko,1991-07-01,4,4,2260,2260,1,45
2261,Rados³aw,Brózda,1985-08-27,5,5,2261,2261,1,5
2262,pan,Gabriel,1958-01-17,6,6,2262,2262,1,25
2263,Olaf,Nawój,1982-08-13,7,7,2263,2263,0,40
2264,pani,El¿bieta,1984-06-06,8,8,2264,2264,1,40
2265,Eryk,Szlufik,1966-06-19,9,9,2265,2265,1,15
2266,pan,Piotr,1968-05-08,10,10,2266,2266,1,45
2267,Kamil,B³aszyk,1973-09-21,11,11,2267,2267,0,5
2268,pan,Cezary,2003-04-09,12,12,2268,2268,1,15
2269,Tomasz,Pawlonka,1977-03-13,13,13,2269,2269,1,10
2270,Jerzy,Skwira,1972-03-15,14,14,2270,2270,1,15
2271,Cezary,Dulas,2003-01-12,15,15,2271,2271,1,25
2272,pan,Maksymilian,1984-03-24,0,0,2272,2272,1,15
2273,Piotr,Krzystek,1960-01-18,1,1,2273,2273,1,35
2274,Norbert,Wendt,1964-10-06,2,2,2274,2274,1,25
2275,Angelika,Olbrych,1977-02-02,3,3,2275,2275,0,30
2276,Monika,Kaliciak,1996-02-13,4,4,2276,2276,1,20
2277,Szymon,Gruza,1958-06-20,5,5,2277,2277,1,20
2278,Sonia,Laszkiewicz,1979-09-02,6,6,2278,2278,1,40
2279,Damian,Muska³a,1993-11-13,7,7,2279,2279,0,35
2280,Natan,Dudkowiak,1990-01-27,8,8,2280,2280,1,30
2281,pani,Sonia,1972-03-31,9,9,2281,2281,0,30
2282,pan,Cyprian,1958-09-26,10,10,2282,2282,0,0
2283,Jan,Fronia,2004-07-22,11,11,2283,2283,0,45
2284,Ida,Kuliberda,1991-04-03,12,12,2284,2284,0,30
2285,Liwia,Szlaga,1976-11-29,13,13,2285,2285,1,20
2286,Gaja,Krzywonos,1993-06-29,14,14,2286,2286,0,45
2287,Leonard,Tylek,1990-10-25,15,15,2287,2287,1,20
2288,Tola,¯elasko,1980-10-17,0,0,2288,2288,0,0
2289,Alan,Janiga,1969-12-14,1,1,2289,2289,1,10
2290,Oskar,Indyk,2001-10-13,2,2,2290,2290,0,15
2291,pan,B³a¿ej,1967-11-13,3,3,2291,2291,1,35
2292,Patryk,Kubów,1962-05-17,4,4,2292,2292,0,15
2293,Kacper,Gasek,1998-02-08,5,5,2293,2293,0,20
2294,El¿bieta,Basista,1992-11-24,6,6,2294,2294,1,5
2295,Dominik,Barankiewicz,1956-12-14,7,7,2295,2295,1,40
2296,Olaf,Chromy,1958-03-02,8,8,2296,2296,1,10
2297,Karina,Syroka,1977-04-09,9,9,2297,2297,0,20
2298,Sara,Fulara,1976-03-12,10,10,2298,2298,1,25
2299,Anita,Jachna,1957-08-16,11,11,2299,2299,1,35
2300,Sonia,Skrzecz,1987-02-10,12,12,2300,2300,1,10
2301,Kalina,Stoltmann,1964-05-03,13,13,2301,2301,0,25
2302,Jeremi,Kurczak,1966-10-27,14,14,2302,2302,1,25
2303,Ró¿a,Szymañczak,1994-08-24,15,15,2303,2303,1,40
2304,pani,Nela,1962-03-03,0,0,2304,2304,0,35
2305,Artur,Kott,1967-05-24,1,1,2305,2305,1,10
2306,Wojciech,Dzika,1979-09-29,2,2,2306,2306,0,35
2307,Borys,Szyja,1975-08-15,3,3,2307,2307,0,20
2308,Karol,Matela,1981-01-28,4,4,2308,2308,1,25
2309,pani,Anita,2000-06-19,5,5,2309,2309,1,20
2310,Roksana,So³tan,1982-03-03,6,6,2310,2310,0,15
2311,Antoni,Siemieniec,1957-04-08,7,7,2311,2311,1,35
2312,Anna,Maria,1995-08-23,8,8,2312,2312,1,10
2313,Monika,Bender,1966-01-16,9,9,2313,2313,1,40
2314,Lidia,Trzos,1983-11-08,10,10,2314,2314,0,45
2315,pani,Lidia,1967-03-19,11,11,2315,2315,1,15
2316,pan,Jêdrzej,1979-10-23,12,12,2316,2316,1,15
2317,Fabian,Cieplucha,1980-03-09,13,13,2317,2317,1,45
2318,Marianna,Kursa,1981-12-20,14,14,2318,2318,1,0
2319,Ignacy,Wojczuk,1974-06-20,15,15,2319,2319,0,15
2320,pan,Dominik,1963-05-31,0,0,2320,2320,1,5
2321,Aleksander,Kozaczuk,1959-04-11,1,1,2321,2321,1,20
2322,Robert,Galon,1981-05-06,2,2,2322,2322,0,20
2323,pani,Ida,1998-05-14,3,3,2323,2323,0,45
2324,Mieszko,Gamoñ,1988-06-20,4,4,2324,2324,0,5
2325,Tymon,Czosnyka,1962-02-14,5,5,2325,2325,0,0
2326,Anita,Baranowicz,1996-09-30,6,6,2326,2326,0,10
2327,Gustaw,Maæczak,1986-11-24,7,7,2327,2327,0,20
2328,£ukasz,Kalisiak,1960-10-24,8,8,2328,2328,0,10
2329,Krzysztof,Gronkiewicz,1980-05-01,9,9,2329,2329,0,35
2330,Franciszek,Mikusek,1960-08-13,10,10,2330,2330,1,15
2331,Dariusz,Stojak,2002-06-21,11,11,2331,2331,0,20
2332,Nataniel,Solich,1965-12-13,12,12,2332,2332,0,40
2333,Przemys³aw,Doktór,1977-09-13,13,13,2333,2333,1,30
2334,Maks,Kliszcz,1970-03-12,14,14,2334,2334,0,45
2335,pani,Anita,1964-06-23,15,15,2335,2335,1,10
2336,Dawid,Parus,1989-01-25,0,0,2336,2336,0,10
2337,Tymon,Bejma,2002-04-07,1,1,2337,2337,0,15
2338,Jan,Wierzchoñ,1964-03-07,2,2,2338,2338,0,20
2339,Sylwia,Bugno,1993-05-05,3,3,2339,2339,0,45
2340,Maks,Je¿yk,1980-10-17,4,4,2340,2340,1,0
2341,Krzysztof,£uczka,1960-11-13,5,5,2341,2341,0,0
2342,Marek,Larysz,1962-06-21,6,6,2342,2342,1,5
2343,Jacek,Orpel,1990-11-08,7,7,2343,2343,0,5
2344,Tadeusz,Zatoñ,2000-05-31,8,8,2344,2344,1,30
2345,Józef,Capa³a,1964-01-28,9,9,2345,2345,0,25
2346,Jakub,Krzysiek,1985-09-12,10,10,2346,2346,1,45
2347,Oskar,Tr¹bka,1973-10-07,11,11,2347,2347,0,35
2348,Sara,Szwiec,1988-11-07,12,12,2348,2348,0,0
2349,Jeremi,Æwierz,1983-11-09,13,13,2349,2349,1,30
2350,Szymon,Grochowina,1981-10-23,14,14,2350,2350,1,25
2351,pani,Dorota,1999-11-26,15,15,2351,2351,1,35
2352,Aleksander,Ziarek,1961-01-10,0,0,2352,2352,0,45
2353,Julita,Filas,1984-05-06,1,1,2353,2353,1,10
2354,Oliwier,Szkoda,1961-06-03,2,2,2354,2354,0,45
2355,pani,Marika,1958-04-05,3,3,2355,2355,1,30
2356,Alan,Jêdraszczyk,1961-04-03,4,4,2356,2356,1,35
2357,pani,Ewa,1989-06-26,5,5,2357,2357,1,35
2358,Mariusz,Mieloch,1990-01-01,6,6,2358,2358,0,35
2359,Sara,Ostapczuk,1994-01-22,7,7,2359,2359,0,20
2360,Kaja,Grzenia,1978-07-30,8,8,2360,2360,1,0
2361,Sandra,Gumienna,1989-05-29,9,9,2361,2361,1,10
2362,Przemys³aw,Wyroba,1973-02-28,10,10,2362,2362,1,45
2363,pani,Sara,1988-07-02,11,11,2363,2363,0,10
2364,pan,Marcel,1970-08-29,12,12,2364,2364,0,0
2365,Jan,¯o³¹dŸ,1982-10-26,13,13,2365,2365,1,45
2366,Ksawery,Niesporek,1981-02-25,14,14,2366,2366,1,35
2367,Marcin,Pasierbek,1986-12-25,15,15,2367,2367,1,35
2368,Artur,Pazdan,1961-07-22,0,0,2368,2368,0,10
2369,Olgierd,Morcinek,1964-11-07,1,1,2369,2369,1,5
2370,Sara,Dering,1995-03-15,2,2,2370,2370,0,15
2371,Olaf,Grzela,2004-08-29,3,3,2371,2371,1,20
2372,Sonia,Gierasimiuk,1979-12-18,4,4,2372,2372,1,15
2373,Malwina,Pietrasz,1989-10-02,5,5,2373,2373,1,15
2374,Angelika,Trepczyk,1987-02-23,6,6,2374,2374,0,0
2375,Dorota,Gaw³owicz,1983-10-31,7,7,2375,2375,1,10
2376,Leon,Ciu³a,1966-02-16,8,8,2376,2376,0,5
2377,Ryszard,Wielgos,1975-04-27,9,9,2377,2377,1,45
2378,Przemys³aw,Bielat,1992-02-22,10,10,2378,2378,1,45
2379,Nela,Golon,2004-03-15,11,11,2379,2379,1,10
2380,Leonard,Mosio³ek,1998-11-03,12,12,2380,2380,0,35
2381,Ernest,Kaliciak,1998-12-18,13,13,2381,2381,1,45
2382,Julita,Langier,1981-09-17,14,14,2382,2382,0,10
2383,Micha³,Waloszek,1970-02-22,15,15,2383,2383,0,15
2384,pani,Natasza,1985-12-08,0,0,2384,2384,0,10
2385,Sylwia,Stempel,1997-05-21,1,1,2385,2385,0,30
2386,Kornelia,Brañka,1967-12-30,2,2,2386,2386,0,20
2387,Aleks,Szyjka,1998-08-27,3,3,2387,2387,1,15
2388,Damian,Fidura,1990-11-08,4,4,2388,2388,1,25
2389,pan,Krystian,1985-02-13,5,5,2389,2389,1,25
2390,pan,Rados³aw,1964-08-17,6,6,2390,2390,0,15
2391,Sandra,Prucnal,1996-12-13,7,7,2391,2391,1,15
2392,Jakub,Malewicz,1993-07-11,8,8,2392,2392,1,40
2393,Angelika,Glonek,1966-11-12,9,9,2393,2393,1,0
2394,Olaf,P³ocharczyk,1977-04-15,10,10,2394,2394,0,10
2395,Lidia,Dzienniak,1973-03-07,11,11,2395,2395,1,40
2396,Tymon,Pacia,1994-07-18,12,12,2396,2396,0,35
2397,Gustaw,Dumin,1990-12-10,13,13,2397,2397,0,45
2398,Filip,Mrózek,1991-02-13,14,14,2398,2398,1,5
2399,Monika,Naglik,1977-05-24,15,15,2399,2399,0,0
2400,Kalina,Fo³ta,1958-01-09,0,0,2400,2400,0,0
2401,Ernest,Elias,1990-03-30,1,1,2401,2401,0,5
2402,Melania,Gasek,2004-03-13,2,2,2402,2402,0,30
2403,Blanka,Goss,1996-09-29,3,3,2403,2403,1,20
2404,Leon,Fularczyk,1971-08-24,4,4,2404,2404,0,25
2405,£ukasz,Zmarz³y,1985-02-09,5,5,2405,2405,0,0
2406,Ignacy,Koœcielak,1972-08-25,6,6,2406,2406,1,10
2407,Filip,Wielgat,1996-06-15,7,7,2407,2407,1,40
2408,Damian,Czerniakiewicz,1989-05-09,8,8,2408,2408,1,25
2409,pan,Tymon,2003-11-12,9,9,2409,2409,0,35
2410,Gustaw,Flasza,1994-05-15,10,10,2410,2410,0,25
2411,pan,Tadeusz,1969-11-17,11,11,2411,2411,0,5
2412,Kamila,Ochnik,2004-07-21,12,12,2412,2412,1,5
2413,Grzegorz,Pompa,1977-04-08,13,13,2413,2413,1,30
2414,Kamil,Langiewicz,1971-08-12,14,14,2414,2414,0,40
2415,pani,Marianna,1965-09-02,15,15,2415,2415,0,20
2416,Stanis³aw,Hewelt,1977-06-08,0,0,2416,2416,1,35
2417,Marika,Glica,1979-05-15,1,1,2417,2417,1,15
2418,Tola,Dulik,1987-05-20,2,2,2418,2418,0,40
2419,pani,Roksana,1979-06-04,3,3,2419,2419,0,0
2420,Bruno,Durczok,1961-06-04,4,4,2420,2420,1,0
2421,pani,Aurelia,1978-04-04,5,5,2421,2421,1,20
2422,Roksana,Jaremek,1959-09-12,6,6,2422,2422,1,5
2423,Aleks,Szpala,1999-11-11,7,7,2423,2423,0,35
2424,Konrad,Patyna,1990-03-17,8,8,2424,2424,1,15
2425,Bartek,Niewola,1962-07-03,9,9,2425,2425,1,0
2426,Rados³aw,Sot,1992-07-24,10,10,2426,2426,1,0
2427,Apolonia,Ko¿uszek,1964-11-27,11,11,2427,2427,0,25
2428,Ernest,Matulewicz,2002-10-26,12,12,2428,2428,1,20
2429,Bianka,Pindral,1979-12-23,13,13,2429,2429,0,0
2430,pani,Aniela,1958-01-30,14,14,2430,2430,1,5
2431,pan,Miko³aj,1974-09-05,15,15,2431,2431,0,20
2432,Dawid,Latoszek,1963-03-31,0,0,2432,2432,1,45
2433,Roksana,Graban,1994-04-17,1,1,2433,2433,1,10
2434,Maks,Stosik,1957-01-14,2,2,2434,2434,1,25
2435,Marek,Proch,1991-09-12,3,3,2435,2435,1,40
2436,pan,Borys,1977-07-11,4,4,2436,2436,0,35
2437,pani,Anastazja,2002-10-27,5,5,2437,2437,1,35
2438,Krzysztof,Kopyt,1964-12-14,6,6,2438,2438,0,10
2439,Ewa,Wardziak,1978-11-23,7,7,2439,2439,0,35
2440,pan,Marcel,1971-03-21,8,8,2440,2440,0,35
2441,pan,Maks,1972-08-19,9,9,2441,2441,1,40
2442,Iwo,Wa¿na,1965-09-29,10,10,2442,2442,1,35
2443,Leonard,Nazimek,1975-01-15,11,11,2443,2443,0,45
2444,Tobiasz,Janoszek,1976-12-08,12,12,2444,2444,1,5
2445,pan,Kazimierz,1995-06-30,13,13,2445,2445,0,30
2446,Rozalia,Kuciak,2002-01-16,14,14,2446,2446,0,45
2447,pani,Angelika,1998-01-08,15,15,2447,2447,0,0
2448,Gaja,Bieleñ,1970-06-23,0,0,2448,2448,1,40
2449,Apolonia,Skoneczna,1997-03-31,1,1,2449,2449,0,5
2450,pani,Melania,1973-12-20,2,2,2450,2450,0,15
2451,pani,Anastazja,1965-04-23,3,3,2451,2451,1,35
2452,Dominik,Wojtoñ,2000-03-12,4,4,2452,2452,1,5
2453,Wojciech,Haremza,1994-07-16,5,5,2453,2453,0,10
2454,pan,Marek,1969-07-21,6,6,2454,2454,0,40
2455,Tymon,Topa,1960-05-30,7,7,2455,2455,0,30
2456,Sara,Mazanek,2003-01-25,8,8,2456,2456,0,40
2457,Rados³aw,Tadych,1977-07-06,9,9,2457,2457,1,45
2458,Krzysztof,Abramczuk,1999-10-04,10,10,2458,2458,1,40
2459,Sebastian,Wawrzynowicz,1993-08-18,11,11,2459,2459,1,45
2460,Karina,Pastu³a,1997-12-10,12,12,2460,2460,0,10
2461,Oliwier,Dub,1995-06-17,13,13,2461,2461,1,20
2462,Olgierd,Kamieniarz,1994-01-07,14,14,2462,2462,0,35
2463,pan,Witold,1994-08-09,15,15,2463,2463,0,45
2464,Maks,Krêcichwost,1976-09-22,0,0,2464,2464,0,25
2465,Kornelia,Teper,2002-07-27,1,1,2465,2465,1,5
2466,Sonia,Raba,1988-12-18,2,2,2466,2466,1,5
2467,pani,Karina,1966-08-07,3,3,2467,2467,1,10
2468,Józef,Kapka,1979-09-09,4,4,2468,2468,0,10
2469,Apolonia,Tomal,1987-04-18,5,5,2469,2469,0,45
2470,Apolonia,Igras,1962-11-20,6,6,2470,2470,0,0
2471,Arkadiusz,Przybyœ,1991-10-29,7,7,2471,2471,0,20
2472,pan,Rados³aw,1998-07-26,8,8,2472,2472,0,25
2473,pani,Eliza,1993-11-08,9,9,2473,2473,1,5
2474,pani,Malwina,1981-09-14,10,10,2474,2474,0,40
2475,Oliwier,Biesek,1957-05-09,11,11,2475,2475,1,35
2476,Gabriel,Myrcha,1963-05-06,12,12,2476,2476,0,15
2477,pani,Monika,1989-10-02,13,13,2477,2477,0,5
2478,Nikodem,Aleksandrzak,1959-03-23,14,14,2478,2478,0,45
2479,Stefan,Megger,1958-06-17,15,15,2479,2479,0,20
2480,Maurycy,Synak,1972-08-13,0,0,2480,2480,0,0
2481,Piotr,Karpiak,1962-10-11,1,1,2481,2481,0,5
2482,Maks,Pachnik,1982-11-11,2,2,2482,2482,1,5
2483,Anna,Maria,2000-01-17,3,3,2483,2483,1,25
2484,Kazimierz,Furga³a,1972-05-17,4,4,2484,2484,0,35
2485,Sonia,Wa³ek,1988-11-22,5,5,2485,2485,1,5
2486,Nicole,Wojtanowicz,1968-12-31,6,6,2486,2486,1,15
2487,pan,Konrad,1991-07-01,7,7,2487,2487,1,30
2488,Agnieszka,Glaza,1992-02-18,8,8,2488,2488,1,5
2489,Andrzej,Mleczek,1996-07-04,9,9,2489,2489,1,35
2490,Franciszek,Wiciak,1985-01-01,10,10,2490,2490,1,10
2491,Jeremi,Klaja,1996-07-31,11,11,2491,2491,0,20
2492,Julita,Zbro¿ek,1986-02-22,12,12,2492,2492,0,30
2493,Kazimierz,Giers,1965-01-07,13,13,2493,2493,0,5
2494,Inga,Doktór,1989-04-04,14,14,2494,2494,0,20
2495,Konstanty,Gogola,1997-09-20,15,15,2495,2495,0,40
2496,pan,Mi³osz,1976-07-23,0,0,2496,2496,1,25
2497,Filip,£uczka,2000-10-07,1,1,2497,2497,1,30
2498,Urszula,Janoszka,1982-11-24,2,2,2498,2498,1,45
2499,Stanis³aw,Stojak,1965-03-25,3,3,2499,2499,0,15
2500,Daniel,Latuszek,1996-05-12,4,4,2500,2500,0,5
2501,Ernest,¯yto,1957-06-22,5,5,2501,2501,1,30
2502,Liwia,Wawrzyn,1995-03-08,6,6,2502,2502,0,5
2503,pan,Maciej,1966-02-05,7,7,2503,2503,1,20
2504,Tymon,Wa³doch,2003-06-06,8,8,2504,2504,1,10
2505,pani,Aniela,1999-12-31,9,9,2505,2505,1,40
2506,Ada,Pikula,1996-10-08,10,10,2506,2506,1,35
2507,Sylwia,Pastucha,1980-04-14,11,11,2507,2507,0,5
2508,Sara,Grygorowicz,1999-09-04,12,12,2508,2508,0,45
2509,Patryk,Duszkiewicz,1980-02-10,13,13,2509,2509,0,20
2510,pani,Anna,1968-04-27,14,14,2510,2510,1,0
2511,Maks,Konrad,1968-01-19,15,15,2511,2511,1,45
2512,Witold,Samiec,1993-10-02,0,0,2512,2512,1,40
2513,Kornel,Durlej,1961-10-27,1,1,2513,2513,1,25
2514,Lidia,Widuch,2002-10-08,2,2,2514,2514,0,35
2515,Tymoteusz,Karol,1997-04-14,3,3,2515,2515,1,35
2516,Hubert,Szpyra,1962-11-12,4,4,2516,2516,0,0
2517,Ewelina,Kudela,1970-11-03,5,5,2517,2517,0,15
2518,Cezary,Wy³upek,1991-07-06,6,6,2518,2518,0,20
2519,Bianka,Paœciak,1958-03-28,7,7,2519,2519,0,20
2520,Kornel,Hamera,1975-03-23,8,8,2520,2520,1,45
2521,Natan,Kadela,1975-03-20,9,9,2521,2521,0,15
2522,Dorota,Wittbrodt,1997-10-06,10,10,2522,2522,1,20
2523,Kornel,Kuropatwa,1985-07-26,11,11,2523,2523,1,0
2524,Leon,Siarkiewicz,1976-01-06,12,12,2524,2524,0,45
2525,Liwia,Szmaj,1995-11-23,13,13,2525,2525,0,10
2526,Adrian,Wenzel,1967-12-31,14,14,2526,2526,1,30
2527,Alan,Koczara,1976-11-06,15,15,2527,2527,1,35
2528,Jan,Warych,2000-06-03,0,0,2528,2528,1,15
2529,Jakub,Dylong,1982-10-24,1,1,2529,2529,0,45
2530,Kamila,Sieg,1984-12-21,2,2,2530,2530,1,20
2531,Piotr,Raszkiewicz,1998-05-21,3,3,2531,2531,0,40
2532,pan,Cyprian,1995-03-26,4,4,2532,2532,0,25
2533,pan,Albert,1995-09-18,5,5,2533,2533,0,40
2534,pani,Julita,1976-09-14,6,6,2534,2534,0,10
2535,Tymon,Czerniakiewicz,1997-06-02,7,7,2535,2535,0,40
2536,Hubert,Gumienny,2001-01-14,8,8,2536,2536,0,15
2537,Stefan,Borysiewicz,1964-08-21,9,9,2537,2537,1,20
2538,Tymon,Jakóbik,1965-07-07,10,10,2538,2538,1,5
2539,pan,Leon,1967-01-14,11,11,2539,2539,1,15
2540,Cyprian,Domiñczak,2002-11-19,12,12,2540,2540,1,5
2541,pan,Kornel,1986-05-23,13,13,2541,2541,0,15
2542,Jêdrzej,Szczesiak,1963-12-27,14,14,2542,2542,0,20
2543,Mateusz,Citko,1973-11-15,15,15,2543,2543,1,45
2544,Tobiasz,P³ócienniczak,1998-09-26,0,0,2544,2544,1,40
2545,Apolonia,Zapiór,1996-04-04,1,1,2545,2545,0,5
2546,pan,Norbert,1979-08-14,2,2,2546,2546,0,30
2547,Anita,Bia³ach,2002-11-12,3,3,2547,2547,0,30
2548,pan,Adam,1997-11-16,4,4,2548,2548,0,5
2549,Juliusz,Szkoda,1987-02-03,5,5,2549,2549,0,10
2550,Witold,Ruman,1957-04-22,6,6,2550,2550,1,30
2551,Cezary,Dzie³ak,1983-11-13,7,7,2551,2551,0,30
2552,Nataniel,Wiciak,1985-12-30,8,8,2552,2552,0,5
2553,pan,Sebastian,2001-05-08,9,9,2553,2553,1,40
2554,Ada,Sierota,1961-03-11,10,10,2554,2554,1,5
2555,Janina,Bugla,1993-02-01,11,11,2555,2555,0,0
2556,Roksana,Klemens,1974-01-11,12,12,2556,2556,0,40
2557,Jacek,Mas³oñ,1983-01-14,13,13,2557,2557,0,0
2558,pan,Andrzej,1994-01-23,14,14,2558,2558,1,15
2559,pani,Blanka,1980-01-20,15,15,2559,2559,0,25
2560,Nela,Paprotny,1988-05-07,0,0,2560,2560,0,15
2561,pan,Krzysztof,1966-02-21,1,1,2561,2561,1,15
2562,Leonard,Golda,1991-07-15,2,2,2562,2562,0,45
2563,Daniel,Holeksa,1999-12-03,3,3,2563,2563,0,15
2564,pani,Eliza,1996-08-09,4,4,2564,2564,0,35
2565,Marcelina,W³odarz,1981-01-02,5,5,2565,2565,0,40
2566,Alex,Ambrozik,1983-10-03,6,6,2566,2566,1,10
2567,Tymon,Kiszczak,1962-06-24,7,7,2567,2567,0,15
2568,Borys,Bender,1987-04-16,8,8,2568,2568,0,15
2569,Gaja,Mieloch,1957-06-16,9,9,2569,2569,1,30
2570,Mi³osz,Sztaba,2003-11-27,10,10,2570,2570,1,0
2571,Andrzej,Dro¿d¿al,1957-04-16,11,11,2571,2571,1,5
2572,pani,Natasza,1995-05-30,12,12,2572,2572,1,35
2573,Andrzej,Kubasiewicz,1964-06-28,13,13,2573,2573,1,30
2574,pani,Ada,1971-08-05,14,14,2574,2574,1,5
2575,pan,Tobiasz,1978-01-21,15,15,2575,2575,1,15
2576,Stanis³aw,Furga³a,1991-09-09,0,0,2576,2576,0,20
2577,Daniel,Glonek,1988-02-01,1,1,2577,2577,0,35
2578,Micha³,Hynek,1963-01-02,2,2,2578,2578,1,5
2579,Tola,Kasznia,1975-03-29,3,3,2579,2579,1,35
2580,pan,Eryk,1958-06-24,4,4,2580,2580,0,25
2581,pani,Agnieszka,2001-12-29,5,5,2581,2581,1,30
2582,Alex,Fiutak,1989-10-13,6,6,2582,2582,0,0
2583,pan,Kornel,2002-06-17,7,7,2583,2583,1,5
2584,pani,Justyna,1969-02-20,8,8,2584,2584,0,30
2585,Klara,Kurzyd³o,1974-01-17,9,9,2585,2585,1,40
2586,Marika,Ferdyn,1988-08-02,10,10,2586,2586,1,45
2587,Klara,B³asik,2002-07-13,11,11,2587,2587,0,20
2588,Ernest,Topa,1995-02-22,12,12,2588,2588,1,45
2589,pani,Kaja,1965-01-25,13,13,2589,2589,0,45
2590,Marcel,Rasa³a,2001-12-24,14,14,2590,2590,0,15
2591,pani,Anita,1960-01-18,15,15,2591,2591,1,45
2592,pan,Eryk,1969-03-18,0,0,2592,2592,1,5
2593,pani,Kamila,1993-08-09,1,1,2593,2593,1,40
2594,Julita,Politowicz,1958-03-23,2,2,2594,2594,0,25
2595,pan,Jakub,1972-10-31,3,3,2595,2595,0,10
2596,Lidia,Lejk,1986-11-02,4,4,2596,2596,0,10
2597,Krystyna,Strzêpek,1982-03-27,5,5,2597,2597,1,0
2598,pan,Kornel,1987-03-30,6,6,2598,2598,0,35
2599,pani,Janina,1981-02-06,7,7,2599,2599,1,45
2600,Emil,Raczkiewicz,1970-08-18,8,8,2600,2600,0,40
2601,pan,Bruno,1989-07-05,9,9,2601,2601,0,35
2602,Mateusz,Gierach,1967-09-17,10,10,2602,2602,0,15
2603,Sebastian,Wilkos,1958-01-30,11,11,2603,2603,0,5
2604,pani,Blanka,1966-06-28,12,12,2604,2604,0,20
2605,Oskar,Wittbrodt,2004-10-28,13,13,2605,2605,1,30
2606,Ksawery,Granat,1974-06-06,14,14,2606,2606,0,15
2607,pani,Blanka,1960-04-11,15,15,2607,2607,0,35
2608,pan,Filip,1990-11-05,0,0,2608,2608,0,40
2609,Olgierd,Fedyk,1974-04-16,1,1,2609,2609,1,25
2610,Tymoteusz,Hynek,1979-05-04,2,2,2610,2610,0,5
2611,Krystyna,Orawiec,1979-08-30,3,3,2611,2611,0,25
2612,Fryderyk,Kloska,1987-08-10,4,4,2612,2612,0,35
2613,Przemys³aw,Bitner,1986-02-10,5,5,2613,2613,1,25
2614,Klara,Wojaczek,1970-08-13,6,6,2614,2614,1,15
2615,Anna,Maria,1957-07-26,7,7,2615,2615,0,30
2616,pan,Stanis³aw,1964-01-28,8,8,2616,2616,0,10
2617,Adam,Kotala,1958-01-22,9,9,2617,2617,1,25
2618,Daniel,Jankowicz,2000-08-05,10,10,2618,2618,1,35
2619,Aniela,Leszczuk,1997-05-09,11,11,2619,2619,0,25
2620,Kornel,Cheba,1971-03-05,12,12,2620,2620,1,25
2621,Ryszard,PrzewoŸny,1962-11-08,13,13,2621,2621,0,0
2622,Kajetan,RzeŸniczek,1961-04-09,14,14,2622,2622,1,25
2623,Alex,Madera,1963-11-29,15,15,2623,2623,0,0
2624,Jerzy,Nowotny,1970-07-05,0,0,2624,2624,0,45
2625,Kajetan,Jakiel,1994-10-03,1,1,2625,2625,0,0
2626,pan,Antoni,1960-08-17,2,2,2626,2626,0,25
2627,Antoni,£uckiewicz,1988-07-29,3,3,2627,2627,1,30
2628,Franciszek,Indyka,1990-09-03,4,4,2628,2628,1,0
2629,pani,Urszula,1961-04-04,5,5,2629,2629,1,5
2630,pani,Malwina,1983-02-14,6,6,2630,2630,1,30
2631,B³a¿ej,Kozok,1984-06-05,7,7,2631,2631,0,5
2632,Kalina,Solnica,1982-05-05,8,8,2632,2632,1,5
2633,Cezary,Kutnik,1996-03-21,9,9,2633,2633,0,15
2634,Ewa,Jarmu¿ek,2001-06-01,10,10,2634,2634,1,15
2635,Tobiasz,Jachimczak,2000-07-19,11,11,2635,2635,0,5
2636,Ernest,Osipowicz,1982-10-15,12,12,2636,2636,1,10
2637,pan,Patryk,1995-08-22,13,13,2637,2637,1,20
2638,Tymon,Kandziora,1993-05-27,14,14,2638,2638,1,20
2639,Liwia,Rêbiœ,1973-11-01,15,15,2639,2639,1,35
2640,pan,Aleksander,1999-08-11,0,0,2640,2640,1,25
2641,Ewa,Wypch³o,1979-01-27,1,1,2641,2641,1,10
