client_id,first_name,last_name,date_of_birth,region_id,city_id,street_id,houseNr_id,clientType_id,discount
1020,Tymoteusz,Œleziak,1974-09-12,12,12,1020,1020,0,10
1021,Marek,Zander,1967-08-25,13,13,1021,1021,0,35
1022,pani,Karina,1979-07-29,14,14,1022,1022,1,20
1023,Rados³aw,Rysz,2000-10-26,15,15,1023,1023,0,0
1024,pan,Alan,1959-06-07,0,0,1024,1024,0,45
1025,pani,Sara,1974-07-21,1,1,1025,1025,1,35
1026,Ada,Szoka,1959-03-28,2,2,1026,1026,1,20
1027,pan,Ryszard,2000-11-23,3,3,1027,1027,0,40
1028,Mieszko,Adamiuk,2003-10-27,4,4,1028,1028,0,5
1029,pan,Witold,1993-02-15,5,5,1029,1029,0,0
1030,pan,Wojciech,1985-07-31,6,6,1030,1030,0,30
1031,Antoni,Wawak,1958-10-04,7,7,1031,1031,0,15
1032,pan,Cyprian,1964-08-09,8,8,1032,1032,1,20
1033,Sandra,Rejmer,1997-12-04,9,9,1033,1033,0,40
1034,pan,Jêdrzej,1992-02-29,10,10,1034,1034,0,10
1035,Natan,Budner,1982-05-01,11,11,1035,1035,0,40
1036,Ryszard,Pato³a,1971-08-31,12,12,1036,1036,1,5
1037,Oliwier,Golenia,1990-08-02,13,13,1037,1037,1,45
1038,Ignacy,Cader,1968-06-01,14,14,1038,1038,1,20
1039,Jan,Kucab,1983-03-06,15,15,1039,1039,0,0
1040,Inga,Kilar,1994-10-01,0,0,1040,1040,0,45
1041,pani,Dagmara,1998-03-03,1,1,1041,1041,1,15
1042,Angelika,Zasêpa,1985-09-29,2,2,1042,1042,0,0
1043,Melania,£upina,1959-05-04,3,3,1043,1043,0,10
1044,Ró¿a,Weso³y,1957-02-27,4,4,1044,1044,0,30
1045,Oliwier,Orkisz,1982-11-28,5,5,1045,1045,0,35
1046,Bruno,Duszkiewicz,1986-12-23,6,6,1046,1046,1,30
1047,Kalina,Burchardt,1978-05-25,7,7,1047,1047,1,10
1048,Dariusz,Kazubek,1993-03-13,8,8,1048,1048,1,20
1049,Leonard,Hamerla,1986-09-27,9,9,1049,1049,0,40
1050,Mariusz,Korpal,1990-07-15,10,10,1050,1050,1,5
1051,pani,Ewelina,1990-07-22,11,11,1051,1051,1,0
1052,Krystian,Syroka,1989-03-30,12,12,1052,1052,1,30
1053,Maciej,Frymus,1962-01-03,13,13,1053,1053,1,35
1054,Micha³,Achtelik,1962-01-08,14,14,1054,1054,0,20
1055,Witold,Horbacz,1976-07-08,15,15,1055,1055,0,15
1056,pan,Patryk,2000-04-14,0,0,1056,1056,0,40
1057,Konrad,Molga,2004-01-23,1,1,1057,1057,0,30
1058,Kamila,Wiesio³ek,1971-10-04,2,2,1058,1058,0,10
1059,Ida,Kleina,2000-09-23,3,3,1059,1059,1,10
1060,pani,Kaja,1964-11-14,4,4,1060,1060,1,35
1061,pan,Mieszko,1993-12-10,5,5,1061,1061,0,25
1062,Kazimierz,S³adek,1987-08-30,6,6,1062,1062,1,30
1063,Damian,Kusik,1981-02-27,7,7,1063,1063,0,40
1064,Leonard,Bondyra,1962-01-24,8,8,1064,1064,1,25
1065,pani,Nela,1992-05-19,9,9,1065,1065,1,35
1066,Jerzy,Siedlik,1980-01-08,10,10,1066,1066,0,30
1067,pan,Cezary,1956-12-28,11,11,1067,1067,0,35
1068,Sonia,Szyc,1964-05-10,12,12,1068,1068,1,40
1069,Leon,Wawak,1994-10-11,13,13,1069,1069,0,20
1070,Kajetan,Chwa³a,1992-03-24,14,14,1070,1070,1,45
1071,Karol,S³oboda,1973-05-08,15,15,1071,1071,1,30
1072,Grzegorz,Zaniewicz,1980-04-10,0,0,1072,1072,1,40
1073,Kazimierz,Walus,1993-09-10,1,1,1073,1073,0,30
1074,pani,Kamila,1981-10-22,2,2,1074,1074,0,15
1075,Lidia,Pochroñ,1975-01-02,3,3,1075,1075,0,20
1076,Rafa³,Piekacz,1963-10-02,4,4,1076,1076,0,15
1077,pan,Micha³,1992-06-20,5,5,1077,1077,0,35
1078,Cezary,Zyzik,1985-01-29,6,6,1078,1078,1,35
1079,Kornel,Kanik,1959-03-20,7,7,1079,1079,0,30
1080,Marcel,Ma³ocha,1979-12-11,8,8,1080,1080,0,5
1081,pani,Adrianna,1972-08-26,9,9,1081,1081,1,45
1082,Mieszko,Stuglik,1966-03-29,10,10,1082,1082,0,35
1083,Nikodem,Mikiciuk,1992-08-24,11,11,1083,1083,1,40
1084,Jakub,£achacz,1971-08-10,12,12,1084,1084,0,40
1085,pani,Ewa,1970-12-29,13,13,1085,1085,1,40
1086,Karina,Kuran,1961-02-03,14,14,1086,1086,0,35
1087,Krystian,Bobik,1985-01-15,15,15,1087,1087,1,25
1088,Agnieszka,Odrzywo³ek,1999-06-14,0,0,1088,1088,1,30
1089,pani,Agnieszka,1976-07-27,1,1,1089,1089,1,45
1090,Sylwia,Mierzwiak,1985-08-20,2,2,1090,1090,0,35
1091,Alan,Pyziak,1973-09-30,3,3,1091,1091,0,35
1092,pan,Dariusz,1968-03-13,4,4,1092,1092,0,45
1093,pan,Borys,2002-02-12,5,5,1093,1093,1,0
1094,Liwia,Kaziród,1997-06-15,6,6,1094,1094,0,30
1095,pan,Kornel,1999-11-18,7,7,1095,1095,1,15
1096,pani,Kornelia,1997-04-12,8,8,1096,1096,0,10
1097,pan,Nataniel,1962-11-10,9,9,1097,1097,0,25
1098,Gabriel,Krêpa,1964-03-09,10,10,1098,1098,0,35
1099,Cyprian,Kubanek,1971-03-27,11,11,1099,1099,0,30
1100,pani,Klara,1980-06-03,12,12,1100,1100,1,45
1101,Justyna,Ziarek,2004-03-13,13,13,1101,1101,1,30
1102,Szymon,Makurat,1964-11-17,14,14,1102,1102,0,20
1103,Monika,Cybul,1973-07-26,15,15,1103,1103,1,40
1104,Kornel,B³a¿ejczak,1985-06-16,0,0,1104,1104,1,10
1105,pan,Hubert,1969-06-17,1,1,1105,1105,1,10
1106,Sonia,Krzosek,1983-06-01,2,2,1106,1106,0,15
1107,Sonia,Dro¿d¿al,1983-08-21,3,3,1107,1107,0,40
1108,Hubert,Mostek,1983-07-14,4,4,1108,1108,0,10
1109,Tobiasz,Smela,1981-06-01,5,5,1109,1109,0,5
1110,Kamila,Pasierbek,1994-02-12,6,6,1110,1110,1,45
1111,pani,Agnieszka,1972-01-25,7,7,1111,1111,0,10
1112,Marcelina,Tyczka,1981-02-04,8,8,1112,1112,1,30
1113,pani,Inga,1995-02-10,9,9,1113,1113,0,45
1114,pani,Sylwia,1962-10-30,10,10,1114,1114,0,30
1115,Fabian,Jenek,1964-12-13,11,11,1115,1115,1,30
1116,pani,Anna,1974-08-01,12,12,1116,1116,1,10
1117,pani,Ewelina,1978-11-23,13,13,1117,1117,1,10
1118,Józef,Dzie¿a,2001-07-18,14,14,1118,1118,1,0
1119,Olga,Maras,1988-08-22,15,15,1119,1119,1,0
1120,Eliza,Drewa,1964-10-27,0,0,1120,1120,0,15
1121,Julian,Borak,1957-06-06,1,1,1121,1121,1,25
1122,Ignacy,Noszczyk,1957-05-10,2,2,1122,1122,1,45
1123,pan,Marcel,1968-10-14,3,3,1123,1123,1,0
1124,Nikodem,Ma³¿,1988-11-27,4,4,1124,1124,1,5
1125,Konrad,P³ocharczyk,1984-11-09,5,5,1125,1125,1,20
1126,Damian,Pazera,1995-04-17,6,6,1126,1126,1,20
1127,Jêdrzej,Hrynkiewicz,1994-02-15,7,7,1127,1127,1,0
1128,Angelika,Myk,1968-11-09,8,8,1128,1128,0,15
1129,pan,£ukasz,1967-06-28,9,9,1129,1129,0,20
1130,Aniela,Mrozowicz,1969-10-12,10,10,1130,1130,1,5
1131,Eliza,Kolka,1972-05-09,11,11,1131,1131,0,45
1132,Pawe³,Pastucha,1985-11-15,12,12,1132,1132,1,35
1133,pani,Krystyna,1990-04-16,13,13,1133,1133,0,40
1134,pan,Daniel,1958-12-30,14,14,1134,1134,0,45
1135,Ada,Ochota,1981-08-08,15,15,1135,1135,1,15
1136,Ignacy,Jachna,1992-06-17,0,0,1136,1136,0,35
1137,Aleks,Rygu³a,1978-09-10,1,1,1137,1137,1,45
1138,Inga,Szlachcic,1974-07-10,2,2,1138,1138,1,35
1139,Alex,Podkowa,1963-08-12,3,3,1139,1139,1,10
1140,Alan,Feluœ,1980-05-05,4,4,1140,1140,0,15
1141,Nicole,Lica,1965-07-08,5,5,1141,1141,0,45
1142,pan,Maciej,1999-07-07,6,6,1142,1142,0,30
1143,Hubert,Niesporek,2000-06-28,7,7,1143,1143,0,5
1144,Roksana,Hartman,2001-05-01,8,8,1144,1144,0,0
1145,Stanis³aw,Husak,1968-10-22,9,9,1145,1145,0,0
1146,Malwina,Czermak,1998-12-02,10,10,1146,1146,1,0
1147,pani,Blanka,1995-07-02,11,11,1147,1147,1,35
1148,Robert,Roda,1991-09-05,12,12,1148,1148,0,15
1149,Rozalia,Kociemba,1983-01-14,13,13,1149,1149,0,25
1150,Lidia,Och,1981-10-18,14,14,1150,1150,1,0
1151,Franciszek,Ta³aj,1997-01-27,15,15,1151,1151,0,45
1152,Maks,Wszo³a,1998-11-17,0,0,1152,1152,0,40
1153,Rozalia,Kasperczak,1991-11-29,1,1,1153,1153,1,35
1154,pan,Konstanty,1961-03-29,2,2,1154,1154,0,0
1155,Janina,Pra¿uch,1991-05-13,3,3,1155,1155,0,20
1156,Tobiasz,Kierat,1972-06-03,4,4,1156,1156,0,30
1157,pani,Tola,1979-10-23,5,5,1157,1157,1,0
1158,Marcelina,Brach,1970-04-06,6,6,1158,1158,1,10
1159,Leon,Molga,1991-11-26,7,7,1159,1159,1,40
1160,Mi³osz,Fedyk,1964-08-28,8,8,1160,1160,1,25
1161,Janina,Gomo³a,2004-01-09,9,9,1161,1161,1,25
1162,Pawe³,Migoñ,1967-05-06,10,10,1162,1162,0,40
1163,Bruno,Rejmer,1989-11-28,11,11,1163,1163,0,5
1164,pan,Kornel,1982-03-18,12,12,1164,1164,1,20
1165,Tobiasz,Wiekiera,1978-04-21,13,13,1165,1165,1,15
1166,Kajetan,Sady,1967-04-12,14,14,1166,1166,0,30
1167,Iwo,Je¿yna,1987-08-16,15,15,1167,1167,1,45
1168,pan,Borys,1992-06-10,0,0,1168,1168,1,10
1169,pani,Gaja,1987-04-27,1,1,1169,1169,1,40
1170,Stefan,Lang,1994-05-17,2,2,1170,1170,1,20
1171,pani,Natasza,2003-11-24,3,3,1171,1171,1,10
1172,pan,Iwo,1991-09-23,4,4,1172,1172,1,0
1173,pani,Ewa,1962-03-29,5,5,1173,1173,1,40
1174,Inga,Koniecko,1969-10-05,6,6,1174,1174,0,20
1175,Hubert,Szymanik,1961-09-02,7,7,1175,1175,0,35
1176,Gabriel,RzeŸniczak,1999-05-08,8,8,1176,1176,1,20
1177,Olaf,Siwa,1986-04-13,9,9,1177,1177,1,40
1178,pani,Malwina,1999-07-24,10,10,1178,1178,0,45
1179,Dawid,Gros,1978-01-06,11,11,1179,1179,1,0
1180,Filip,Armata,1969-09-07,12,12,1180,1180,1,5
1181,pani,Marika,1961-09-26,13,13,1181,1181,1,10
1182,pan,Dariusz,1990-04-04,14,14,1182,1182,0,30
1183,Inga,Mizga³a,1997-09-28,15,15,1183,1183,0,5
1184,Julian,Labudda,1992-03-09,0,0,1184,1184,1,45
1185,Ryszard,Oleszko,2001-07-08,1,1,1185,1185,1,15
1186,pan,Emil,2004-11-21,2,2,1186,1186,1,30
1187,Mi³osz,Jarosiewicz,2003-12-30,3,3,1187,1187,1,10
1188,Iwo,Galik,1994-04-04,4,4,1188,1188,0,20
1189,pani,Marcelina,1969-09-17,5,5,1189,1189,0,15
1190,pan,Maurycy,1988-06-11,6,6,1190,1190,0,0
1191,pan,Natan,1958-08-03,7,7,1191,1191,0,25
1192,Mieszko,Misiarz,2004-11-28,8,8,1192,1192,1,45
1193,Leonard,Pochopieñ,1979-02-08,9,9,1193,1193,0,35
1194,Jacek,RzeŸniczek,1983-06-19,10,10,1194,1194,0,30
1195,pan,Filip,1996-07-25,11,11,1195,1195,1,10
1196,pani,Urszula,1964-06-05,12,12,1196,1196,0,15
1197,Dariusz,Jaremek,1978-12-12,13,13,1197,1197,0,35
1198,Kornel,Kamyk,1975-01-07,14,14,1198,1198,0,30
1199,Micha³,Fularczyk,2002-09-19,15,15,1199,1199,0,30
1200,Dominik,Famu³a,1984-01-02,0,0,1200,1200,0,0
1201,pani,Nela,2004-10-04,1,1,1201,1201,0,30
1202,Andrzej,D¹browicz,1957-10-04,2,2,1202,1202,1,0
1203,pani,Rozalia,1965-06-21,3,3,1203,1203,0,0
1204,Tobiasz,Perczak,1983-12-28,4,4,1204,1204,0,25
1205,pan,B³a¿ej,1970-09-18,5,5,1205,1205,1,25
1206,Artur,Romañczyk,1990-07-07,6,6,1206,1206,1,25
1207,Karina,Goik,1974-01-15,7,7,1207,1207,1,0
1208,pan,Alan,1997-12-24,8,8,1208,1208,1,5
1209,Konrad,Molek,1979-01-23,9,9,1209,1209,1,40
1210,Jêdrzej,Furga,1989-08-09,10,10,1210,1210,1,30
1211,Maksymilian,Klos,1957-08-26,11,11,1211,1211,0,15
1212,pan,Aleks,1980-08-29,12,12,1212,1212,1,0
1213,pan,Jan,1969-07-19,13,13,1213,1213,1,45
1214,Mieszko,¯al,1981-01-28,14,14,1214,1214,1,15
1215,Gabriel,Kazimierczyk,1974-06-11,15,15,1215,1215,1,40
1216,Tadeusz,Kutera,2003-01-17,0,0,1216,1216,0,15
1217,Urszula,Migoñ,1993-12-31,1,1,1217,1217,1,0
1218,pani,Julianna,2004-01-25,2,2,1218,1218,1,10
1219,Sylwia,Kusa,1985-07-28,3,3,1219,1219,0,30
1220,Jerzy,Garbaciak,1981-09-18,4,4,1220,1220,0,25
1221,Marek,Pacocha,2002-03-14,5,5,1221,1221,1,30
1222,Olgierd,Krzyœków,1988-04-27,6,6,1222,1222,0,5
1223,Aurelia,Dziadowicz,1960-12-01,7,7,1223,1223,0,15
1224,Rozalia,Bruzda,1976-02-12,8,8,1224,1224,0,35
1225,Ignacy,Bancerz,1975-02-12,9,9,1225,1225,1,5
1226,Marek,Liss,1975-06-20,10,10,1226,1226,1,25
1227,Dawid,Tomaszkiewicz,1978-08-14,11,11,1227,1227,1,15
1228,Marianna,Siewert,1987-04-23,12,12,1228,1228,1,25
1229,Roksana,Winnik,1981-08-19,13,13,1229,1229,0,40
1230,Kacper,Bar³óg,1993-03-11,14,14,1230,1230,0,10
1231,Angelika,Nesterowicz,2002-11-02,15,15,1231,1231,1,0
1232,Krystyna,Rasa³a,1965-03-24,0,0,1232,1232,0,25
1233,Maciej,Ma³ys,1963-09-10,1,1,1233,1233,1,45
1234,pani,Dorota,1979-12-24,2,2,1234,1234,1,5
1235,Blanka,Kieszek,2001-10-29,3,3,1235,1235,1,25
1236,Wiktor,Leszczyk,1964-12-19,4,4,1236,1236,0,25
1237,Mateusz,Kozubal,1998-05-04,5,5,1237,1237,0,45
1238,Urszula,Parafiniuk,1993-07-21,6,6,1238,1238,0,35
1239,Borys,Jacak,1990-09-20,7,7,1239,1239,0,40
1240,Mieszko,Muzyk,1959-02-16,8,8,1240,1240,0,30
1241,Adrian,Kuboñ,1978-12-27,9,9,1241,1241,0,20
1242,pan,Borys,1962-12-01,10,10,1242,1242,1,25
1243,Artur,Pytlarz,2004-05-08,11,11,1243,1243,1,45
1244,Dorota,Skrobot,1995-01-19,12,12,1244,1244,0,15
1245,Eliza,Waku³a,1957-12-18,13,13,1245,1245,0,45
1246,Roksana,Sza³ata,1977-01-04,14,14,1246,1246,1,10
1247,Karina,Baumgart,1973-05-23,15,15,1247,1247,0,25
1248,Nataniel,Kutek,1961-01-02,0,0,1248,1248,1,25
1249,Daniel,Forma,1981-05-10,1,1,1249,1249,0,20
1250,Ida,Majos,1967-12-21,2,2,1250,1250,0,30
1251,Fryderyk,Fabiañczyk,2004-01-31,3,3,1251,1251,0,45
1252,pani,Bianka,1958-03-17,4,4,1252,1252,1,5
1253,Mieszko,Tryka,1996-06-16,5,5,1253,1253,1,5
1254,pan,Iwo,1992-06-14,6,6,1254,1254,0,45
1255,Witold,PaŸdziora,1967-07-22,7,7,1255,1255,0,15
1256,Juliusz,Zwara,1973-05-04,8,8,1256,1256,1,10
1257,Igor,Bembenek,1959-06-22,9,9,1257,1257,1,5
1258,Konrad,Migda,1978-03-05,10,10,1258,1258,0,15
1259,Pawe³,Kulis,1964-05-06,11,11,1259,1259,1,15
1260,Aurelia,Kalarus,1985-05-07,12,12,1260,1260,0,20
1261,Nataniel,Latacz,1992-08-08,13,13,1261,1261,0,45
1262,pani,Malwina,1978-10-03,14,14,1262,1262,1,30
1263,Witold,Jaœko,1978-07-23,15,15,1263,1263,0,35
1264,Filip,¯ach,1982-04-17,0,0,1264,1264,0,35
1265,Wojciech,Konrad,1997-04-30,1,1,1265,1265,1,30
1266,Gustaw,Karpeta,1967-03-20,2,2,1266,1266,0,40
1267,Klara,Maszkiewicz,1989-01-24,3,3,1267,1267,0,10
1268,Nikodem,Tatarek,2001-03-09,4,4,1268,1268,1,0
1269,Marcelina,Cis,1996-03-09,5,5,1269,1269,1,10
1270,Ksawery,Domiñczak,1967-06-02,6,6,1270,1270,0,35
1271,pan,Grzegorz,1975-11-11,7,7,1271,1271,1,35
1272,pani,Justyna,1960-01-08,8,8,1272,1272,1,25
1273,Anita,Ziajka,1961-10-28,9,9,1273,1273,1,30
1274,Sandra,Strzoda,1979-11-13,10,10,1274,1274,0,35
1275,Sara,Szmur³o,1990-01-17,11,11,1275,1275,1,15
1276,pani,Rozalia,1979-04-08,12,12,1276,1276,0,10
1277,Norbert,Krê¿o³ek,1980-12-08,13,13,1277,1277,1,0
1278,Janina,Gadzina,1979-03-15,14,14,1278,1278,1,35
1279,Ada,Macias,1976-11-23,15,15,1279,1279,1,0
1280,Gabriel,Danilczuk,1979-11-03,0,0,1280,1280,0,15
1281,pan,Alan,1968-07-25,1,1,1281,1281,1,15
1282,pan,Artur,1983-02-17,2,2,1282,1282,0,10
1283,pani,Rozalia,2002-04-04,3,3,1283,1283,1,20
1284,Maurycy,Handzel,1966-08-14,4,4,1284,1284,0,45
1285,pani,Ewelina,1989-09-21,5,5,1285,1285,1,45
1286,pani,Kamila,1979-03-15,6,6,1286,1286,1,20
1287,Roksana,Gawliczek,2004-04-16,7,7,1287,1287,1,35
1288,Karol,Smela,1959-10-01,8,8,1288,1288,1,30
1289,Kajetan,Nagel,1961-10-06,9,9,1289,1289,1,5
1290,pani,Julianna,1983-09-04,10,10,1290,1290,0,45
1291,Krystyna,Sznura,1983-02-09,11,11,1291,1291,0,35
1292,Aurelia,Damps,1981-12-03,12,12,1292,1292,0,40
1293,Blanka,Tekieli,1965-04-16,13,13,1293,1293,0,40
1294,Natasza,Kandzia,1991-01-27,14,14,1294,1294,1,15
1295,Jacek,Ma³yszek,1964-10-12,15,15,1295,1295,0,40
1296,pani,Dagmara,1971-10-29,0,0,1296,1296,1,15
1297,pan,Pawe³,2001-01-17,1,1,1297,1297,0,25
1298,Julianna,Patoka,1998-06-16,2,2,1298,1298,0,5
1299,Eliza,B¹bol,1968-07-22,3,3,1299,1299,0,15
1300,pan,Tadeusz,1993-04-19,4,4,1300,1300,0,5
1301,pan,Olgierd,1987-12-07,5,5,1301,1301,1,10
1302,Oskar,Beker,1970-06-09,6,6,1302,1302,1,45
1303,Tymoteusz,Pindor,1988-07-06,7,7,1303,1303,0,10
1304,Antoni,Ziniewicz,1998-04-07,8,8,1304,1304,0,10
1305,pan,Tadeusz,1977-10-01,9,9,1305,1305,1,0
1306,pan,Ignacy,1993-03-05,10,10,1306,1306,1,0
1307,Inga,Du¿y,1968-04-14,11,11,1307,1307,0,25
1308,Fabian,Cio³czyk,1964-05-26,12,12,1308,1308,1,5
1309,Konstanty,Spychaj,1989-10-11,13,13,1309,1309,1,15
1310,Blanka,Sztuczka,1980-07-14,14,14,1310,1310,1,30
1311,Sandra,Kwasek,1967-06-01,15,15,1311,1311,0,20
1312,Angelika,Ambrozik,1959-08-23,0,0,1312,1312,1,30
1313,pan,Szymon,2002-02-19,1,1,1313,1313,1,25
1314,pan,Maks,2002-03-11,2,2,1314,1314,0,45
1315,Jerzy,Sycz,1959-03-02,3,3,1315,1315,0,5
1316,Dominik,Dulemba,1967-05-05,4,4,1316,1316,1,5
1317,pani,Natasza,1986-03-21,5,5,1317,1317,0,25
1318,Natasza,Szczot,1962-01-26,6,6,1318,1318,0,25
1319,pani,Tola,1980-08-18,7,7,1319,1319,0,10
1320,Grzegorz,Hejduk,1989-03-31,8,8,1320,1320,1,40
1321,Bartek,Semenowicz,1974-12-21,9,9,1321,1321,0,30
1322,Aurelia,Zach,1969-10-02,10,10,1322,1322,0,35
1323,Urszula,Patrza³ek,1975-10-23,11,11,1323,1323,1,0
1324,Apolonia,Labudda,1972-07-29,12,12,1324,1324,1,15
1325,Krystyna,Dzienniak,1987-10-12,13,13,1325,1325,1,20
1326,pan,Olgierd,1976-09-10,14,14,1326,1326,1,45
1327,Sebastian,Grzywnowicz,1962-05-18,15,15,1327,1327,1,5
1328,Szymon,Zackiewicz,1971-07-02,0,0,1328,1328,1,15
1329,Julianna,£odej,1963-08-12,1,1,1329,1329,0,45
1330,Andrzej,Dar³ak,1993-04-10,2,2,1330,1330,0,5
1331,Oliwier,Kuœnierek,1976-01-30,3,3,1331,1331,1,45
1332,pan,Emil,1960-07-20,4,4,1332,1332,0,5
1333,pani,Nela,2000-11-07,5,5,1333,1333,0,0
1334,Eliza,£aciak,1963-05-24,6,6,1334,1334,1,30
1335,Kazimierz,Ciak,1972-05-02,7,7,1335,1335,0,25
1336,Arkadiusz,PaŸdziora,1992-04-18,8,8,1336,1336,0,45
1337,Natasza,Chwalisz,1982-04-04,9,9,1337,1337,0,35
1338,Sonia,Domek,1988-07-03,10,10,1338,1338,0,0
1339,Kalina,Panasewicz,1977-12-07,11,11,1339,1339,0,25
1340,pani,Aniela,1985-10-06,12,12,1340,1340,0,25
1341,Kornelia,Polasik,1994-05-13,13,13,1341,1341,1,15
1342,pan,Miko³aj,1981-01-17,14,14,1342,1342,0,10
1343,pani,Nicole,1978-08-28,15,15,1343,1343,0,5
1344,Lidia,Musia³a,1976-12-20,0,0,1344,1344,1,0
1345,Liwia,Lizoñ,1985-12-10,1,1,1345,1345,0,0
1346,Bartek,Fedorczyk,1985-02-16,2,2,1346,1346,0,40
1347,Dorota,Balik,1993-02-23,3,3,1347,1347,1,45
1348,pan,Kamil,1966-10-22,4,4,1348,1348,0,5
1349,Szymon,Nazarko,1977-02-10,5,5,1349,1349,1,45
1350,pani,Gaja,1982-12-13,6,6,1350,1350,1,35
1351,pani,Kalina,1999-10-09,7,7,1351,1351,1,40
1352,Adam,Cis,2004-05-06,8,8,1352,1352,0,25
1353,Dorota,Cz³onka,1970-02-13,9,9,1353,1353,1,30
1354,Adam,Swacha,1996-04-13,10,10,1354,1354,1,45
1355,Ignacy,Korzekwa,1983-05-14,11,11,1355,1355,0,20
1356,Fryderyk,Tymczyszyn,1958-05-12,12,12,1356,1356,1,40
1357,Józef,Bia³ous,1999-10-16,13,13,1357,1357,0,45
1358,Cezary,Wac³awczyk,1983-10-02,14,14,1358,1358,1,10
1359,Kacper,Borzych,1966-09-17,15,15,1359,1359,0,45
1360,Melania,Capiga,1996-04-24,0,0,1360,1360,1,10
1361,Mieszko,Cyganik,1982-05-22,1,1,1361,1361,1,0
1362,Józef,Chomik,1980-02-02,2,2,1362,1362,1,35
1363,Jêdrzej,Kolbusz,1968-04-14,3,3,1363,1363,1,35
1364,Ró¿a,Salawa,1994-01-18,4,4,1364,1364,1,0
1365,Adam,Morka,2001-08-26,5,5,1365,1365,0,5
1366,pani,Sonia,1977-05-27,6,6,1366,1366,0,10
1367,pan,Karol,1968-02-01,7,7,1367,1367,0,15
1368,pani,Julianna,1972-04-06,8,8,1368,1368,1,25
1369,Albert,Loba,1973-08-11,9,9,1369,1369,1,15
1370,Leon,Bazylewicz,1996-12-07,10,10,1370,1370,0,5
1371,Stefan,Sykut,1958-05-02,11,11,1371,1371,0,45
1372,pani,Marianna,1968-04-07,12,12,1372,1372,1,35
1373,Ksawery,Kosowicz,1961-06-21,13,13,1373,1373,0,30
1374,Nataniel,Wietecha,1968-11-07,14,14,1374,1374,0,35
1375,Konrad,Jarczyk,1963-07-22,15,15,1375,1375,0,25
1376,Ewelina,Krzosek,1993-03-13,0,0,1376,1376,0,10
1377,pani,Malwina,1974-02-23,1,1,1377,1377,0,40
1378,pani,Marika,1973-07-11,2,2,1378,1378,0,45
1379,pan,Rados³aw,1959-01-10,3,3,1379,1379,1,15
1380,Natasza,Kowaluk,1994-04-12,4,4,1380,1380,1,35
1381,Eliza,Porzucek,1982-07-07,5,5,1381,1381,0,35
1382,Ryszard,Mierzwiak,1991-04-19,6,6,1382,1382,1,5
1383,pani,Sara,1970-04-29,7,7,1383,1383,1,5
1384,Tobiasz,Wojniak,1959-12-14,8,8,1384,1384,1,35
1385,Kornelia,Gadzina,1976-05-04,9,9,1385,1385,1,30
1386,Rafa³,Sporysz,1974-10-28,10,10,1386,1386,0,15
1387,B³a¿ej,Dar³ak,1982-05-07,11,11,1387,1387,1,20
1388,pan,Pawe³,1963-03-19,12,12,1388,1388,0,25
1389,pani,Adrianna,1958-01-27,13,13,1389,1389,0,0
1390,Melania,Lampart,1973-07-05,14,14,1390,1390,1,20
1391,Bianka,Naumiuk,1968-05-02,15,15,1391,1391,1,5
1392,Dorota,Domian,1995-11-09,0,0,1392,1392,1,10
1393,Melania,Garczyk,1975-09-22,1,1,1393,1393,0,5
1394,Mieszko,Panasewicz,1983-01-15,2,2,1394,1394,1,15
1395,Franciszek,Trochimiuk,1960-10-11,3,3,1395,1395,1,25
1396,pani,Aurelia,1998-07-19,4,4,1396,1396,0,5
1397,Marcel,Romejko,1962-02-16,5,5,1397,1397,0,40
1398,Gustaw,Baumgart,1970-02-02,6,6,1398,1398,1,45
1399,pan,Mi³osz,2001-02-03,7,7,1399,1399,1,30
1400,pani,Marcelina,1959-04-06,8,8,1400,1400,0,20
1401,Ernest,Piwek,1994-06-03,9,9,1401,1401,0,15
1402,Jeremi,Gomo³a,1998-12-14,10,10,1402,1402,0,25
1403,Alex,M³ot,1968-05-15,11,11,1403,1403,1,30
1404,Karol,Brudny,1967-04-24,12,12,1404,1404,0,40
1405,Wojciech,Koz³owicz,1982-12-09,13,13,1405,1405,0,35
1406,Alex,Ka³ek,1958-04-15,14,14,1406,1406,1,35
1407,Aleksander,RaŸny,1990-07-11,15,15,1407,1407,0,20
1408,Agnieszka,Czerkies,1992-02-04,0,0,1408,1408,0,10
1409,Hubert,Zygu³a,1991-12-10,1,1,1409,1409,1,20
1410,Gaja,Puto,1958-05-23,2,2,1410,1410,0,10
1411,Kamil,Jaszczur,1986-06-09,3,3,1411,1411,1,30
1412,Anna,Maria,1995-02-20,4,4,1412,1412,0,5
1413,Patryk,Pacho³ek,1996-03-03,5,5,1413,1413,1,10
1414,pani,Anita,1982-05-11,6,6,1414,1414,0,10
1415,Adrianna,Szajner,1973-06-01,7,7,1415,1415,1,40
1416,Urszula,Oœka,1965-06-09,8,8,1416,1416,1,40
1417,Ksawery,Browarczyk,1970-08-29,9,9,1417,1417,1,30
1418,Pawe³,Nieszporek,1973-04-29,10,10,1418,1418,0,40
1419,B³a¿ej,Hornik,1977-02-19,11,11,1419,1419,1,30
1420,Tymon,Pytko,1966-04-03,12,12,1420,1420,0,25
1421,Tadeusz,Madura,1989-11-26,13,13,1421,1421,0,25
1422,Grzegorz,S³ysz,1971-12-29,14,14,1422,1422,0,15
1423,pan,Emil,1960-12-11,15,15,1423,1423,0,5
