phone_id,phone_number,client_id,employee_id,branch_id,phoneType_id
1826,+48 504 611 989,1826,,,0
1827,+48 699 212 856,1827,,,0
1828,696 285 851,1828,,,0
1829,32 490 81 21,1829,,,0
1830,+48 539 974 991,1830,,,0
1831,+48 32 428 55 75,1831,,,0
1832,22 965 53 26,1832,,,0
1833,502 762 878,1833,,,0
1834,604 100 160,1834,,,0
1835,666 096 102,1835,,,0
1836,698 891 292,1836,,,0
1837,+48 507 973 041,1837,,,0
1838,501 357 754,1838,,,0
1839,725 291 708,1839,,,0
1840,+48 724 228 625,1840,,,0
1841,+48 790 859 773,1841,,,0
1842,+48 503 355 789,1842,,,0
1843,+48 535 591 445,1843,,,0
1844,+48 22 773 80 66,1844,,,0
1845,576 522 525,1845,,,0
1846,+48 725 330 170,1846,,,0
1847,+48 697 299 139,1847,,,0
1848,788 322 444,1848,,,0
1849,+48 722 585 397,1849,,,0
1850,22 344 26 41,1850,,,0
1851,884 600 538,1851,,,0
1852,660 241 577,1852,,,0
1853,+48 32 766 25 76,1853,,,0
1854,+48 792 133 459,1854,,,0
1855,+48 504 430 745,1855,,,0
1856,+48 722 088 574,1856,,,0
1857,32 137 10 57,1857,,,0
1858,738 063 004,1858,,,0
1859,+48 881 259 504,1859,,,0
1860,664 192 404,1860,,,0
1861,725 131 285,1861,,,0
1862,794 287 473,1862,,,0
1863,+48 733 380 955,1863,,,0
1864,517 215 920,1864,,,0
1865,+48 880 957 193,1865,,,0
1866,663 890 767,1866,,,0
1867,889 853 037,1867,,,0
1868,882 746 378,1868,,,0
1869,+48 697 900 155,1869,,,0
1870,+48 607 543 128,1870,,,0
1871,510 279 976,1871,,,0
1872,+48 22 497 29 51,1872,,,0
1873,+48 731 975 273,1873,,,0
1874,574 483 762,1874,,,0
1875,+48 736 307 333,1875,,,0
1876,797 325 887,1876,,,0
1877,+48 534 650 935,1877,,,0
1878,+48 516 950 632,1878,,,0
1879,+48 784 119 957,1879,,,0
1880,+48 690 219 099,1880,,,0
1881,+48 22 638 39 78,1881,,,0
1882,604 066 491,1882,,,0
1883,+48 519 513 849,1883,,,0
1884,+48 507 434 312,1884,,,0
1885,+48 538 746 782,1885,,,0
1886,729 756 977,1886,,,0
1887,22 885 76 27,1887,,,0
1888,577 130 042,1888,,,0
1889,+48 22 000 06 93,1889,,,0
1890,+48 515 870 179,1890,,,0
1891,32 018 06 09,1891,,,0
1892,+48 608 974 461,1892,,,0
1893,+48 784 294 382,1893,,,0
1894,+48 513 936 236,1894,,,0
1895,+48 694 614 793,1895,,,0
1896,723 528 034,1896,,,0
1897,+48 799 042 057,1897,,,0
1898,+48 664 148 544,1898,,,0
1899,+48 609 683 633,1899,,,0
1900,+48 888 195 443,1900,,,0
1901,508 086 299,1901,,,0
1902,+48 502 234 091,1902,,,0
1903,502 767 612,1903,,,0
1904,531 122 227,1904,,,0
1905,503 281 780,1905,,,0
1906,+48 662 237 980,1906,,,0
1907,+48 537 652 103,1907,,,0
1908,+48 887 597 304,1908,,,0
1909,519 065 463,1909,,,0
1910,575 004 067,1910,,,0
1911,600 891 084,1911,,,0
1912,+48 32 198 05 29,1912,,,0
1913,732 371 102,1913,,,0
1914,+48 530 716 357,1914,,,0
1915,+48 694 268 448,1915,,,0
1916,+48 22 241 37 71,1916,,,0
1917,+48 886 431 670,1917,,,0
1918,+48 32 066 51 72,1918,,,0
1919,600 323 098,1919,,,0
1920,+48 797 902 159,1920,,,0
1921,22 812 72 95,1921,,,0
1922,797 238 667,1922,,,0
1923,32 066 12 08,1923,,,0
1924,782 061 975,1924,,,0
1925,+48 695 566 626,1925,,,0
1926,+48 663 075 763,1926,,,0
1927,+48 517 600 444,1927,,,0
1928,+48 539 760 936,1928,,,0
1929,22 489 71 39,1929,,,0
1930,888 834 313,1930,,,0
1931,22 258 44 51,1931,,,0
1932,696 838 232,1932,,,0
1933,727 730 043,1933,,,0
1934,32 757 12 30,1934,,,0
1935,668 708 701,1935,,,0
1936,+48 666 882 798,1936,,,0
1937,+48 727 530 381,1937,,,0
1938,+48 570 180 017,1938,,,0
1939,+48 533 933 018,1939,,,0
1940,578 564 982,1940,,,0
1941,505 624 280,1941,,,0
1942,22 512 74 65,1942,,,0
1943,+48 693 309 595,1943,,,0
1944,+48 728 484 194,1944,,,0
1945,+48 32 360 16 48,1945,,,0
1946,698 644 130,1946,,,0
1947,602 405 347,1947,,,0
1948,+48 733 115 703,1948,,,0
1949,533 132 216,1949,,,0
1950,+48 576 435 880,1950,,,0
1951,+48 512 801 515,1951,,,0
1952,+48 885 695 518,1952,,,0
1953,+48 508 685 724,1953,,,0
1954,22 429 27 22,1954,,,0
1955,+48 734 516 596,1955,,,0
1956,+48 884 650 393,1956,,,0
1957,696 390 238,1957,,,0
1958,+48 577 608 470,1958,,,0
1959,506 653 096,1959,,,0
1960,574 872 055,1960,,,0
1961,+48 726 307 600,1961,,,0
1962,+48 737 573 401,1962,,,0
1963,+48 519 118 603,1963,,,0
1964,+48 609 311 851,1964,,,0
1965,+48 510 309 821,1965,,,0
1966,503 153 724,1966,,,0
1967,697 145 041,1967,,,0
1968,506 894 037,1968,,,0
1969,+48 22 433 31 23,1969,,,0
1970,516 616 613,1970,,,0
1971,+48 536 341 411,1971,,,0
1972,+48 881 363 480,1972,,,0
1973,+48 887 093 512,1973,,,0
1974,+48 32 477 67 24,1974,,,0
1975,798 363 678,1975,,,0
1976,+48 508 616 537,1976,,,0
1977,22 968 46 49,1977,,,0
1978,699 792 481,1978,,,0
1979,785 662 503,1979,,,0
1980,889 929 981,1980,,,0
1981,+48 784 222 632,1981,,,0
1982,+48 503 114 970,1982,,,0
1983,+48 516 720 611,1983,,,0
1984,+48 606 554 117,1984,,,0
1985,721 229 901,1985,,,0
1986,730 708 427,1986,,,0
1987,+48 786 191 454,1987,,,0
1988,+48 32 607 21 40,1988,,,0
1989,797 271 495,1989,,,0
1990,+48 797 422 328,1990,,,0
1991,+48 786 360 244,1991,,,0
1992,786 631 077,1992,,,0
1993,22 347 61 55,1993,,,0
1994,738 886 872,1994,,,0
1995,+48 607 172 451,1995,,,0
1996,+48 508 172 095,1996,,,0
1997,787 680 328,1997,,,0
1998,+48 514 144 977,1998,,,0
1999,577 908 994,1999,,,0
2000,731 504 338,2000,,,0
2001,22 698 20 52,2001,,,0
2002,+48 22 990 65 28,2002,,,0
2003,572 581 855,2003,,,0
2004,888 046 295,2004,,,0
2005,+48 518 434 467,2005,,,0
2006,22 703 59 42,2006,,,0
2007,+48 889 420 973,2007,,,0
2008,505 358 106,2008,,,0
2009,+48 514 973 687,2009,,,0
2010,+48 514 151 080,2010,,,0
2011,+48 793 554 651,2011,,,0
2012,+48 532 831 511,2012,,,0
2013,513 847 798,2013,,,0
2014,501 897 808,2014,,,0
2015,573 766 398,2015,,,0
2016,+48 663 533 962,2016,,,0
2017,+48 692 669 651,2017,,,0
2018,32 235 19 44,2018,,,0
2019,+48 507 259 296,2019,,,0
2020,+48 730 943 086,2020,,,0
2021,+48 697 744 258,2021,,,0
2022,+48 532 033 668,2022,,,0
2023,+48 782 658 677,2023,,,0
2024,781 557 049,2024,,,0
2025,+48 576 359 842,2025,,,0
2026,519 924 005,2026,,,0
2027,+48 531 162 383,2027,,,0
2028,+48 733 793 479,2028,,,0
2029,+48 518 347 318,2029,,,0
2030,502 555 353,2030,,,0
2031,+48 511 945 058,2031,,,0
2032,721 860 588,2032,,,0
2033,608 872 240,2033,,,0
2034,+48 571 441 848,2034,,,0
2035,784 931 074,2035,,,0
2036,536 914 591,2036,,,0
2037,607 649 724,2037,,,0
2038,607 601 141,2038,,,0
2039,795 630 875,2039,,,0
2040,+48 780 658 546,2040,,,0
2041,+48 693 766 337,2041,,,0
2042,+48 577 404 367,2042,,,0
2043,+48 32 885 11 12,2043,,,0
2044,+48 739 574 822,2044,,,0
2045,22 839 46 58,2045,,,0
2046,884 355 550,2046,,,0
2047,+48 607 752 290,2047,,,0
2048,728 201 920,2048,,,0
2049,577 326 356,2049,,,0
2050,+48 518 065 228,2050,,,0
2051,+48 796 907 682,2051,,,0
2052,509 327 910,2052,,,0
2053,506 633 274,2053,,,0
2054,537 052 859,2054,,,0
2055,600 021 496,2055,,,0
2056,+48 22 634 97 88,2056,,,0
2057,+48 787 490 046,2057,,,0
2058,+48 572 199 778,2058,,,0
2059,+48 721 264 473,2059,,,0
2060,732 866 779,2060,,,0
2061,+48 510 460 454,2061,,,0
2062,+48 660 928 154,2062,,,0
2063,662 099 282,2063,,,0
2064,+48 507 774 521,2064,,,0
2065,502 389 844,2065,,,0
2066,794 470 726,2066,,,0
2067,794 280 917,2067,,,0
2068,533 728 395,2068,,,0
2069,+48 669 849 807,2069,,,0
2070,+48 532 778 493,2070,,,0
2071,785 122 220,2071,,,0
2072,601 453 149,2072,,,0
2073,+48 570 814 323,2073,,,0
2074,887 791 018,2074,,,0
2075,+48 782 486 953,2075,,,0
2076,+48 570 458 297,2076,,,0
2077,732 503 679,2077,,,0
2078,+48 518 136 381,2078,,,0
2079,+48 512 793 045,2079,,,0
2080,507 567 028,2080,,,0
2081,793 222 388,2081,,,0
2082,+48 727 094 308,2082,,,0
2083,+48 32 327 15 05,2083,,,0
2084,733 537 169,2084,,,0
2085,574 503 211,2085,,,0
2086,668 939 197,2086,,,0
2087,+48 661 409 425,2087,,,0
2088,792 701 826,2088,,,0
2089,534 533 055,2089,,,0
2090,886 627 268,2090,,,0
2091,+48 533 281 144,2091,,,0
2092,+48 22 715 32 31,2092,,,0
2093,534 832 871,2093,,,0
2094,605 202 224,2094,,,0
2095,+48 780 223 248,2095,,,0
2096,+48 574 230 200,2096,,,0
2097,+48 22 552 09 96,2097,,,0
2098,519 073 421,2098,,,0
2099,793 358 334,2099,,,0
2100,790 557 285,2100,,,0
2101,+48 514 899 208,2101,,,0
2102,797 977 816,2102,,,0
2103,+48 790 773 033,2103,,,0
2104,+48 789 564 896,2104,,,0
2105,+48 530 306 241,2105,,,0
2106,739 094 809,2106,,,0
2107,798 863 285,2107,,,0
2108,506 967 914,2108,,,0
2109,+48 531 108 392,2109,,,0
2110,664 743 090,2110,,,0
2111,+48 726 948 249,2111,,,0
2112,887 336 512,2112,,,0
2113,22 687 87 11,2113,,,0
2114,573 000 737,2114,,,0
2115,+48 786 289 528,2115,,,0
2116,793 355 450,2116,,,0
2117,507 752 724,2117,,,0
2118,+48 792 846 995,2118,,,0
2119,+48 732 147 931,2119,,,0
2120,+48 519 549 264,2120,,,0
2121,+48 32 285 18 26,2121,,,0
2122,736 428 121,2122,,,0
2123,720 903 010,2123,,,0
2124,735 448 067,2124,,,0
2125,606 989 343,2125,,,0
2126,+48 605 281 542,2126,,,0
2127,577 577 790,2127,,,0
2128,32 384 96 74,2128,,,0
2129,605 411 583,2129,,,0
2130,+48 510 182 743,2130,,,0
2131,+48 607 153 297,2131,,,0
2132,+48 665 402 175,2132,,,0
2133,+48 570 239 146,2133,,,0
2134,+48 536 259 773,2134,,,0
2135,793 401 022,2135,,,0
2136,737 171 237,2136,,,0
2137,604 721 331,2137,,,0
2138,+48 573 164 255,2138,,,0
2139,32 272 92 29,2139,,,0
2140,+48 530 955 998,2140,,,0
2141,+48 22 863 01 23,2141,,,0
2142,+48 505 652 247,2142,,,0
2143,+48 500 412 887,2143,,,0
2144,+48 724 242 021,2144,,,0
2145,536 170 117,2145,,,0
2146,600 348 754,2146,,,0
2147,736 135 321,2147,,,0
2148,793 992 194,2148,,,0
2149,662 470 931,2149,,,0
2150,32 056 12 73,2150,,,0
2151,+48 721 153 817,2151,,,0
2152,+48 788 733 019,2152,,,0
2153,+48 500 155 016,2153,,,0
2154,+48 504 762 589,2154,,,0
2155,+48 514 741 509,2155,,,0
2156,+48 691 011 444,2156,,,0
2157,+48 511 369 780,2157,,,0
2158,531 608 803,2158,,,0
2159,+48 32 666 58 62,2159,,,0
2160,32 258 69 40,2160,,,0
2161,+48 665 739 946,2161,,,0
2162,790 947 185,2162,,,0
2163,+48 699 948 802,2163,,,0
2164,509 391 553,2164,,,0
2165,+48 574 840 578,2165,,,0
2166,+48 573 873 986,2166,,,0
2167,+48 32 580 70 23,2167,,,0
2168,+48 662 198 841,2168,,,0
2169,514 820 977,2169,,,0
2170,600 159 497,2170,,,0
2171,515 160 404,2171,,,0
2172,+48 720 847 083,2172,,,0
2173,22 664 23 38,2173,,,0
2174,22 725 98 46,2174,,,0
2175,+48 667 346 094,2175,,,0
2176,+48 786 160 167,2176,,,0
2177,+48 22 064 58 01,2177,,,0
2178,726 123 507,2178,,,0
2179,+48 795 230 162,2179,,,0
2180,+48 723 678 181,2180,,,0
2181,+48 726 400 177,2181,,,0
2182,883 695 247,2182,,,0
2183,510 676 436,2183,,,0
2184,+48 22 456 23 27,2184,,,0
2185,+48 721 927 878,2185,,,0
2186,880 634 591,2186,,,0
2187,+48 886 364 928,2187,,,0
2188,+48 886 278 417,2188,,,0
2189,+48 880 388 894,2189,,,0
2190,+48 508 321 924,2190,,,0
2191,+48 517 109 664,2191,,,0
2192,798 893 657,2192,,,0
2193,+48 693 202 389,2193,,,0
2194,570 529 438,2194,,,0
2195,+48 795 063 261,2195,,,0
2196,22 707 51 60,2196,,,0
2197,+48 600 561 463,2197,,,0
2198,22 175 36 20,2198,,,0
2199,22 417 77 11,2199,,,0
2200,782 490 600,2200,,,0
2201,888 404 398,2201,,,0
2202,513 705 509,2202,,,0
2203,579 922 261,2203,,,0
2204,573 310 983,2204,,,0
2205,571 611 657,2205,,,0
2206,+48 22 634 85 51,2206,,,0
2207,794 953 724,2207,,,0
2208,880 108 728,2208,,,0
2209,516 374 109,2209,,,0
2210,721 840 750,2210,,,0
2211,786 187 602,2211,,,0
2212,+48 735 381 029,2212,,,0
2213,576 516 513,2213,,,0
2214,+48 602 694 121,2214,,,0
2215,+48 503 383 611,2215,,,0
2216,+48 731 615 178,2216,,,0
2217,697 735 507,2217,,,0
2218,505 136 143,2218,,,0
2219,790 413 520,2219,,,0
2220,+48 731 709 401,2220,,,0
2221,+48 664 105 227,2221,,,0
2222,574 309 073,2222,,,0
2223,+48 789 102 034,2223,,,0
2224,+48 790 126 346,2224,,,0
2225,+48 538 349 157,2225,,,0
2226,+48 889 406 036,2226,,,0
2227,+48 32 777 68 51,2227,,,0
2228,600 117 041,2228,,,0
2229,+48 32 137 10 37,2229,,,0
2230,696 452 136,2230,,,0
2231,+48 513 154 788,2231,,,0
2232,+48 885 786 483,2232,,,0
2233,+48 724 829 917,2233,,,0
2234,+48 537 693 557,2234,,,0
2235,500 608 961,2235,,,0
2236,+48 784 917 192,2236,,,0
2237,513 786 457,2237,,,0
2238,666 218 345,2238,,,0
2239,+48 884 924 109,2239,,,0
2240,509 488 529,2240,,,0
2241,22 954 73 79,2241,,,0
2242,+48 604 507 827,2242,,,0
2243,+48 32 782 51 76,2243,,,0
2244,22 939 71 46,2244,,,0
2245,+48 737 046 155,2245,,,0
2246,666 917 954,2246,,,0
2247,+48 725 503 053,2247,,,0
2248,+48 699 291 711,2248,,,0
2249,+48 606 803 551,2249,,,0
2250,+48 600 791 576,2250,,,0
2251,888 276 449,2251,,,0
2252,+48 513 506 949,2252,,,0
2253,22 438 98 64,2253,,,0
2254,32 244 39 61,2254,,,0
2255,571 277 157,2255,,,0
2256,794 444 321,2256,,,0
2257,+48 573 046 167,2257,,,0
2258,+48 504 964 603,2258,,,0
2259,535 906 216,2259,,,0
2260,512 179 270,2260,,,0
2261,+48 782 796 243,2261,,,0
2262,+48 791 478 170,2262,,,0
2263,+48 32 361 80 44,2263,,,0
2264,725 365 760,2264,,,0
2265,729 083 329,2265,,,0
2266,794 154 002,2266,,,0
2267,+48 579 561 154,2267,,,0
2268,518 456 414,2268,,,0
2269,+48 22 900 69 52,2269,,,0
2270,+48 515 348 440,2270,,,0
2271,22 714 28 05,2271,,,0
2272,516 315 060,2272,,,0
2273,535 873 411,2273,,,0
2274,+48 603 210 971,2274,,,0
2275,32 738 76 54,2275,,,0
2276,502 331 220,2276,,,0
2277,+48 734 014 845,2277,,,0
2278,506 352 017,2278,,,0
2279,577 916 542,2279,,,0
2280,781 480 313,2280,,,0
2281,+48 783 974 127,2281,,,0
2282,+48 782 226 171,2282,,,0
2283,+48 518 594 205,2283,,,0
2284,+48 724 460 387,2284,,,0
2285,+48 798 429 513,2285,,,0
2286,537 843 873,2286,,,0
2287,+48 794 919 348,2287,,,0
2288,725 515 858,2288,,,0
2289,22 316 62 46,2289,,,0
2290,+48 667 172 030,2290,,,0
2291,501 531 611,2291,,,0
2292,+48 693 065 948,2292,,,0
2293,+48 22 334 71 18,2293,,,0
2294,730 726 298,2294,,,0
2295,570 917 642,2295,,,0
2296,697 999 053,2296,,,0
2297,+48 697 475 862,2297,,,0
2298,518 136 589,2298,,,0
2299,+48 730 942 494,2299,,,0
2300,+48 699 036 230,2300,,,0
2301,22 947 68 61,2301,,,0
2302,884 947 525,2302,,,0
2303,+48 664 840 885,2303,,,0
2304,539 732 685,2304,,,0
2305,32 487 43 12,2305,,,0
2306,+48 880 431 426,2306,,,0
2307,+48 694 784 563,2307,,,0
2308,+48 782 605 817,2308,,,0
2309,882 902 677,2309,,,0
2310,+48 883 981 853,2310,,,0
2311,+48 738 186 940,2311,,,0
2312,726 515 727,2312,,,0
2313,720 645 870,2313,,,0
2314,665 080 523,2314,,,0
2315,+48 794 963 858,2315,,,0
2316,+48 573 301 793,2316,,,0
2317,22 083 13 89,2317,,,0
2318,573 003 550,2318,,,0
2319,+48 797 262 845,2319,,,0
2320,+48 601 256 303,2320,,,0
2321,+48 697 272 779,2321,,,0
2322,+48 728 823 454,2322,,,0
2323,+48 579 866 096,2323,,,0
2324,32 916 67 10,2324,,,0
2325,+48 531 341 329,2325,,,0
2326,538 425 124,2326,,,0
2327,+48 722 747 349,2327,,,0
2328,+48 512 841 389,2328,,,0
2329,721 836 680,2329,,,0
2330,510 528 231,2330,,,0
2331,+48 884 375 259,2331,,,0
2332,32 295 78 91,2332,,,0
2333,+48 696 223 266,2333,,,0
2334,732 391 605,2334,,,0
2335,+48 22 633 55 42,2335,,,0
2336,504 476 628,2336,,,0
2337,531 098 069,2337,,,0
2338,+48 571 961 047,2338,,,0
2339,883 096 500,2339,,,0
2340,+48 574 362 731,2340,,,0
2341,660 172 422,2341,,,0
2342,+48 22 418 83 93,2342,,,0
2343,793 563 602,2343,,,0
2344,32 595 03 33,2344,,,0
2345,+48 32 063 59 20,2345,,,0
2346,572 727 978,2346,,,0
2347,+48 505 878 836,2347,,,0
2348,605 681 021,2348,,,0
2349,+48 660 252 255,2349,,,0
2350,32 858 68 85,2350,,,0
2351,+48 786 889 398,2351,,,0
2352,+48 798 096 656,2352,,,0
2353,512 037 671,2353,,,0
2354,+48 788 033 404,2354,,,0
2355,692 728 636,2355,,,0
2356,22 669 57 28,2356,,,0
2357,+48 603 405 109,2357,,,0
2358,+48 732 242 647,2358,,,0
2359,694 021 698,2359,,,0
2360,600 074 700,2360,,,0
2361,+48 736 019 376,2361,,,0
2362,734 100 702,2362,,,0
2363,661 053 066,2363,,,0
2364,738 905 644,2364,,,0
2365,+48 519 362 552,2365,,,0
2366,732 074 034,2366,,,0
2367,+48 602 650 050,2367,,,0
2368,+48 601 867 656,2368,,,0
2369,887 879 357,2369,,,0
2370,884 289 750,2370,,,0
2371,+48 575 844 644,2371,,,0
2372,781 625 624,2372,,,0
2373,+48 791 163 223,2373,,,0
2374,22 032 15 48,2374,,,0
2375,+48 696 802 847,2375,,,0
2376,+48 531 244 899,2376,,,0
2377,32 982 50 54,2377,,,0
2378,+48 786 473 657,2378,,,0
2379,788 823 273,2379,,,0
2380,666 089 314,2380,,,0
2381,575 646 412,2381,,,0
2382,+48 739 398 838,2382,,,0
2383,+48 502 834 961,2383,,,0
2384,530 126 525,2384,,,0
2385,+48 697 328 513,2385,,,0
2386,32 958 58 85,2386,,,0
2387,+48 735 276 503,2387,,,0
2388,+48 724 277 073,2388,,,0
2389,+48 734 441 005,2389,,,0
2390,536 420 805,2390,,,0
2391,+48 883 136 888,2391,,,0
2392,+48 535 051 501,2392,,,0
2393,539 360 971,2393,,,0
2394,+48 695 307 332,2394,,,0
2395,519 655 304,2395,,,0
2396,+48 605 558 213,2396,,,0
2397,+48 502 565 579,2397,,,0
2398,+48 32 853 04 94,2398,,,0
2399,+48 727 398 791,2399,,,0
2400,696 653 403,2400,,,0
2401,791 864 293,2401,,,0
2402,732 387 775,2402,,,0
2403,535 880 400,2403,,,0
2404,+48 690 998 557,2404,,,0
2405,32 219 60 85,2405,,,0
2406,519 388 473,2406,,,0
2407,32 683 43 34,2407,,,0
2408,+48 691 824 190,2408,,,0
2409,+48 22 225 66 77,2409,,,0
2410,+48 602 024 782,2410,,,0
2411,664 112 573,2411,,,0
2412,+48 576 810 391,2412,,,0
2413,+48 506 663 132,2413,,,0
2414,602 876 415,2414,,,0
2415,505 092 156,2415,,,0
2416,+48 793 156 971,2416,,,0
2417,+48 726 604 308,2417,,,0
2418,+48 780 057 526,2418,,,0
2419,+48 882 001 504,2419,,,0
2420,+48 783 111 914,2420,,,0
2421,32 940 56 19,2421,,,0
2422,573 463 628,2422,,,0
2423,500 443 416,2423,,,0
2424,725 258 990,2424,,,0
2425,+48 601 144 888,2425,,,0
2426,+48 503 162 815,2426,,,0
2427,32 308 81 12,2427,,,0
2428,736 583 316,2428,,,0
2429,573 368 590,2429,,,0
2430,+48 787 057 235,2430,,,0
2431,+48 738 316 706,2431,,,0
2432,+48 739 726 049,2432,,,0
2433,+48 531 022 119,2433,,,0
2434,666 875 594,2434,,,0
2435,532 968 389,2435,,,0
2436,+48 732 382 393,2436,,,0
2437,720 260 288,2437,,,0
2438,795 558 798,2438,,,0
2439,697 363 271,2439,,,0
2440,510 037 365,2440,,,0
2441,+48 791 350 740,2441,,,0
2442,576 262 814,2442,,,0
2443,+48 783 156 191,2443,,,0
2444,+48 572 150 725,2444,,,0
2445,692 976 353,2445,,,0
2446,536 540 537,2446,,,0
2447,+48 502 306 126,2447,,,0
2448,+48 537 817 287,2448,,,0
2449,723 620 602,2449,,,0
2450,+48 22 876 73 93,2450,,,0
2451,734 573 455,2451,,,0
2452,+48 601 952 047,2452,,,0
2453,+48 511 731 858,2453,,,0
2454,+48 534 218 593,2454,,,0
2455,32 683 67 11,2455,,,0
2456,533 895 042,2456,,,0
2457,574 652 571,2457,,,0
2458,796 596 021,2458,,,0
2459,+48 783 519 376,2459,,,0
2460,+48 883 608 545,2460,,,0
2461,510 052 333,2461,,,0
2462,+48 571 334 028,2462,,,0
2463,+48 501 007 104,2463,,,0
2464,+48 22 354 20 18,2464,,,0
2465,885 262 332,2465,,,0
2466,32 903 23 49,2466,,,0
2467,+48 32 109 89 74,2467,,,0
2468,603 015 561,2468,,,0
2469,734 673 677,2469,,,0
2470,606 191 480,2470,,,0
2471,608 172 119,2471,,,0
2472,509 132 313,2472,,,0
2473,+48 696 859 534,2473,,,0
2474,32 245 03 10,2474,,,0
2475,530 352 800,2475,,,0
2476,692 929 929,2476,,,0
2477,32 629 17 68,2477,,,0
2478,+48 22 742 44 40,2478,,,0
2479,32 925 19 70,2479,,,0
2480,+48 793 470 481,2480,,,0
2481,+48 663 155 714,2481,,,0
2482,+48 22 611 75 72,2482,,,0
2483,690 962 646,2483,,,0
2484,605 105 009,2484,,,0
2485,+48 32 966 91 83,2485,,,0
2486,794 159 300,2486,,,0
2487,+48 22 121 36 31,2487,,,0
2488,+48 797 842 441,2488,,,0
2489,+48 22 579 93 46,2489,,,0
2490,607 141 991,2490,,,0
2491,533 455 882,2491,,,0
2492,795 380 669,2492,,,0
2493,531 569 964,2493,,,0
2494,+48 889 531 243,2494,,,0
2495,579 606 787,2495,,,0
2496,+48 736 570 228,2496,,,0
2497,+48 601 606 397,2497,,,0
2498,+48 578 661 505,2498,,,0
2499,+48 783 119 408,2499,,,0
2500,+48 663 260 543,2500,,,0
2501,537 746 734,2501,,,0
2502,726 046 385,2502,,,0
2503,574 660 082,2503,,,0
2504,739 410 691,2504,,,0
2505,+48 886 098 824,2505,,,0
2506,572 406 070,2506,,,0
2507,+48 789 575 004,2507,,,0
2508,+48 32 801 60 57,2508,,,0
2509,+48 579 077 464,2509,,,0
2510,+48 886 235 954,2510,,,0
2511,+48 720 769 144,2511,,,0
2512,575 984 189,2512,,,0
2513,+48 726 656 524,2513,,,0
2514,789 278 461,2514,,,0
2515,504 156 892,2515,,,0
2516,698 370 337,2516,,,0
2517,+48 663 969 706,2517,,,0
2518,+48 505 492 075,2518,,,0
2519,+48 574 880 270,2519,,,0
2520,+48 662 482 458,2520,,,0
2521,+48 786 281 763,2521,,,0
2522,780 268 956,2522,,,0
2523,+48 32 907 67 43,2523,,,0
2524,729 841 073,2524,,,0
2525,797 051 815,2525,,,0
2526,535 220 268,2526,,,0
2527,+48 886 961 296,2527,,,0
2528,693 859 180,2528,,,0
2529,+48 506 166 497,2529,,,0
2530,+48 668 736 665,2530,,,0
2531,500 763 141,2531,,,0
2532,794 697 550,2532,,,0
2533,787 482 382,2533,,,0
2534,579 373 224,2534,,,0
2535,32 460 60 53,2535,,,0
2536,722 383 316,2536,,,0
2537,+48 887 957 535,2537,,,0
2538,+48 505 253 622,2538,,,0
2539,601 640 471,2539,,,0
2540,+48 731 725 136,2540,,,0
2541,606 623 521,2541,,,0
2542,+48 514 636 917,2542,,,0
2543,+48 785 028 389,2543,,,0
2544,+48 575 259 016,2544,,,0
2545,516 466 359,2545,,,0
2546,32 670 78 55,2546,,,0
2547,880 439 809,2547,,,0
2548,736 772 720,2548,,,0
2549,32 979 79 48,2549,,,0
2550,+48 880 446 323,2550,,,0
2551,+48 693 252 329,2551,,,0
2552,572 727 758,2552,,,0
2553,698 825 846,2553,,,0
2554,513 642 331,2554,,,0
2555,+48 573 852 710,2555,,,0
2556,+48 883 411 883,2556,,,0
2557,+48 532 409 435,2557,,,0
2558,+48 32 810 50 08,2558,,,0
2559,+48 665 513 376,2559,,,0
2560,+48 732 993 845,2560,,,0
2561,530 793 856,2561,,,0
2562,+48 22 772 93 35,2562,,,0
2563,+48 604 415 693,2563,,,0
2564,577 155 885,2564,,,0
2565,794 698 717,2565,,,0
2566,+48 22 948 38 96,2566,,,0
2567,+48 601 581 503,2567,,,0
2568,738 590 587,2568,,,0
2569,+48 887 666 696,2569,,,0
2570,+48 537 803 969,2570,,,0
2571,663 799 509,2571,,,0
2572,537 100 750,2572,,,0
2573,+48 535 048 540,2573,,,0
2574,+48 781 824 499,2574,,,0
2575,+48 724 964 897,2575,,,0
2576,665 457 963,2576,,,0
2577,533 902 517,2577,,,0
2578,+48 601 501 509,2578,,,0
2579,732 379 157,2579,,,0
2580,502 564 870,2580,,,0
2581,538 043 613,2581,,,0
2582,692 639 809,2582,,,0
2583,+48 792 028 374,2583,,,0
2584,+48 532 705 157,2584,,,0
2585,512 435 027,2585,,,0
2586,697 435 693,2586,,,0
2587,22 002 43 30,2587,,,0
2588,789 346 226,2588,,,0
2589,574 925 939,2589,,,0
2590,665 706 389,2590,,,0
2591,+48 574 234 157,2591,,,0
2592,+48 578 325 596,2592,,,0
2593,887 008 223,2593,,,0
2594,+48 690 335 332,2594,,,0
2595,517 920 470,2595,,,0
2596,+48 574 393 155,2596,,,0
2597,882 045 231,2597,,,0
2598,882 171 361,2598,,,0
2599,516 862 962,2599,,,0
2600,+48 575 605 066,2600,,,0
2601,665 406 761,2601,,,0
2602,735 907 243,2602,,,0
2603,578 855 549,2603,,,0
2604,+48 535 078 632,2604,,,0
2605,511 993 055,2605,,,0
2606,32 304 49 16,2606,,,0
2607,607 278 734,2607,,,0
2608,722 532 450,2608,,,0
2609,+48 535 501 030,2609,,,0
